Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Mid,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
IWM,165.32,Put,165,2023-11-17,25,3.37,3.39,3.4,3.34,19977,83270,"-1,741",23.56%,"15:14 ET"
SPY,420.91,Put,415,2023-11-17,25,4.9,4.91,4.91,4.97,20523,94969,"-1,713",19.11%,"15:13 ET"
QQQ,356.22,Put,358,2023-10-25,2,3.14,3.15,3.16,3.15,3523,2251,"-1,707",26.14%,"15:16 ET"
IWM,165.32,Put,169,2023-10-23,0,2.84,2.89,2.93,2.84,6358,15750,"-1,694",0.00%,"15:12 ET"
IWM,165.32,Put,168,2023-10-25,2,2.39,2.43,2.47,2.38,940,2569,"-1,611",25.33%,"15:10 ET"
SPY,420.91,Call,436,2023-11-03,11,0.81,0.82,0.82,0.81,3028,3285,"-1,571",16.22%,"15:12 ET"
SPY,420.91,Put,402,2023-11-03,11,0.87,0.88,0.88,0.87,11996,4033,"-1,558",23.26%,"15:16 ET"
ARKG,23.59,Put,24,2023-11-03,11,0.85,0.9,0.95,0.75,2502,4542,"-1,466",46.00%,"12:39 ET"
SPY,420.91,Put,428,2023-11-17,25,9.92,9.93,9.94,9.89,4434,8624,"-1,388",16.20%,"15:16 ET"
IWM,165.32,Put,187,2023-12-15,53,20.81,20.88,20.95,20.51,1564,758,"-1,357",20.51%,"15:03 ET"
SPY,420.91,Put,426,2023-10-23,0,3.84,3.89,3.93,3.82,3936,6124,"-1,346",0.00%,"15:15 ET"
SPY,420.91,Call,465,2024-09-20,333,14.54,14.84,15.14,15,1341,5462,"-1,338",15.39%,"14:43 ET"
SPY,420.91,Put,431,2023-11-17,25,11.59,11.62,11.65,11.41,890,11628,"-1,321",15.49%,"15:11 ET"
QQQ,356.22,Put,358,2023-10-27,4,4.07,4.08,4.09,4.09,7011,8484,"-1,318",25.11%,"15:17 ET"
IWM,165.32,Put,160,2024-01-19,88,4.36,4.38,4.4,4.33,1340,43673,"-1,304",23.69%,"15:12 ET"
SPY,420.91,Call,447,2023-12-15,53,2.16,2.17,2.18,2.26,1258,11871,"-1,287",14.18%,"14:59 ET"
SPY,420.91,Put,428,2023-10-27,4,6.81,6.85,6.88,6.86,790,7443,"-1,265",17.59%,"15:13 ET"
QQQ,356.22,Put,360,2023-10-23,0,2.77,2.81,2.85,2.84,14152,5276,"-1,239",8.76%,"15:16 ET"
IWM,165.32,Put,160,2024-02-16,116,5.17,5.19,5.21,5.16,1507,8162,"-1,237",23.51%,"15:15 ET"
KRE,39.06,Put,38,2023-11-17,25,0.97,0.98,0.99,0.99,1589,30842,"-1,202",38.85%,"15:14 ET"
IWM,165.32,Put,170,2023-10-27,4,4.22,4.26,4.3,4.23,848,12247,"-1,199",22.56%,"15:12 ET"
SPY,420.91,Put,370,2023-11-17,25,0.54,0.55,0.55,0.55,2531,88836,"-1,187",29.98%,"15:14 ET"
SPY,420.91,Call,434,2023-11-17,25,3.08,3.09,3.1,3.12,6000,8528,"-1,180",16.17%,"15:14 ET"
SQQQ,20.81,Call,20,2023-11-17,25,1.78,1.79,1.79,1.79,2163,11635,"-1,179",66.13%,"15:15 ET"
IWM,165.32,Call,177,2023-11-03,11,0.16,0.17,0.17,0.16,711,2736,"-1,159",22.68%,"15:16 ET"
QQQ,356.22,Call,400,2024-01-19,88,1.81,1.83,1.85,1.86,1575,41922,"-1,159",17.26%,"15:06 ET"
SPY,420.91,Put,429,2023-11-17,25,10.46,10.47,10.48,10.48,2176,22521,"-1,151",15.99%,"15:14 ET"
FXI,25.25,Put,23.85,2024-01-19,88,0.85,0.88,0.9,0.86,6110,54491,"-1,132",31.33%,"14:15 ET"
SPY,420.91,Call,437,2023-11-17,25,2.16,2.17,2.17,2.19,4794,12526,"-1,125",15.58%,"15:14 ET"
SPY,420.91,Call,425,2024-03-15,144,20.7,20.81,20.91,21.13,1032,1396,"-1,122",17.60%,"15:07 ET"
KRE,39.06,Put,40,2023-11-17,25,1.81,1.82,1.83,1.82,751,18396,"-1,088",35.27%,"15:13 ET"
SPY,420.91,Put,431,2023-10-24,1,8.75,8.86,8.97,8.91,686,4434,"-1,079",0.00%,"15:13 ET"
SPY,420.91,Put,392,2023-11-17,25,1.4,1.4,1.41,1.43,1250,3107,"-1,040",24.14%,"15:14 ET"
TLT,84.26,Put,85,2023-11-17,25,2.28,2.29,2.29,2.28,1511,15790,"-1,028",23.37%,"15:15 ET"
TLT,84.26,Call,100,2023-12-15,53,0.14,0.15,0.15,0.14,1614,40584,"-1,027",24.59%,"13:53 ET"
HYG,72.21,Put,74,2023-11-17,25,2.06,2.12,2.18,2.04,1119,89820,"-1,021",14.66%,"14:45 ET"
SPY,420.91,Call,420,2023-11-03,11,7.28,7.29,7.3,7.28,5912,3804,"-1,005",20.29%,"15:16 ET"
IWM,165.32,Put,185,2023-11-17,25,18.83,18.88,18.94,18.8,7012,5648,-986,22.93%,"15:11 ET"
GLD,182.83,Call,180,2023-11-03,11,4.35,4.38,4.4,4.3,2159,1678,-983,17.18%,"11:40 ET"
SPY,420.91,Put,375,2023-12-15,53,1.92,1.92,1.93,1.93,2972,55803,-979,25.86%,"15:12 ET"
SPY,420.91,Put,419,2023-11-17,25,6.11,6.12,6.12,6.15,10725,12660,-977,18.24%,"15:16 ET"
VXX,25.41,Put,22.5,2023-11-03,11,0.26,0.28,0.3,0.27,1691,10312,-971,70.43%,"15:16 ET"
TLT,84.26,Call,90,2023-11-17,25,0.39,0.4,0.4,0.39,15460,31339,-935,22.52%,"15:16 ET"
SPY,420.91,Call,455,2023-12-15,53,0.95,0.96,0.96,0.95,3708,18073,-891,13.50%,"15:16 ET"
XLU,57.56,Call,60,2023-11-17,25,0.57,0.59,0.61,0.59,12281,24289,-889,22.59%,"15:13 ET"
TLT,84.26,Call,95,2023-11-17,25,0.12,0.13,0.13,0.13,2623,43368,-888,26.84%,"15:10 ET"
SPY,420.91,Call,441,2023-11-17,25,1.25,1.26,1.26,1.36,1633,13469,-876,14.86%,"15:05 ET"
XLE,88.56,Call,100,2023-11-17,25,0.14,0.15,0.15,0.13,6065,20669,-857,27.32%,"14:25 ET"
SPY,420.91,Put,425,2023-11-03,11,6.53,6.54,6.54,6.5,5467,10515,-845,17.67%,"15:16 ET"
SPY,420.91,Put,430,2023-12-15,53,13.83,13.84,13.85,13.7,7757,49861,-819,16.60%,"15:12 ET"
SPY,420.91,Put,411,2023-12-15,53,6.92,6.93,6.94,6.92,1184,15174,-817,19.79%,"15:15 ET"
QQQ,356.22,Put,358,2023-12-15,53,11.27,11.29,11.31,10.92,660,6346,-811,22.13%,"15:05 ET"
SPY,420.91,Put,427,2023-11-17,25,9.41,9.42,9.43,9.39,7060,36746,-799,16.43%,"15:15 ET"
SPY,420.91,Call,446,2023-12-15,53,2.38,2.39,2.4,2.41,2671,8064,-781,14.30%,"15:15 ET"
XLF,32.02,Put,31,2024-01-19,88,0.74,0.75,0.75,0.72,1829,46821,-780,21.53%,"13:28 ET"
SLV,21.01,Put,20,2023-11-17,25,0.19,0.2,0.2,0.19,1116,49416,-778,28.10%,"14:30 ET"
SLV,21.01,Put,20.5,2023-11-03,11,0.18,0.19,0.19,0.18,1021,2215,-775,29.34%,"15:07 ET"
QQQ,356.22,Put,360,2023-11-03,11,6.92,6.98,7.03,7.04,2894,8914,-770,23.01%,"15:15 ET"
SPY,420.91,Put,422,2023-11-03,11,5.14,5.15,5.16,5.14,2694,4502,-768,18.43%,"15:16 ET"
SPY,420.91,Put,425,2023-11-10,18,7.52,7.53,7.54,7.56,2167,4657,-763,16.96%,"15:13 ET"
SQQQ,20.81,Call,20,2023-10-27,4,1,1.01,1.02,1.02,6480,8552,-754,74.87%,"15:16 ET"
IWM,165.32,Call,171,2023-10-25,2,0.09,0.1,0.1,0.1,2921,1352,-753,26.47%,"15:12 ET"
IWM,165.32,Call,180,2023-11-17,25,0.3,0.31,0.31,0.31,3145,51355,-743,20.63%,"15:16 ET"
SPY,420.91,Put,385,2023-12-15,53,2.7,2.71,2.71,2.65,4311,55963,-727,24.10%,"14:58 ET"
SLV,21.01,Call,21.5,2023-10-27,4,0.13,0.14,0.14,0.14,4227,5325,-726,33.06%,"15:16 ET"
QQQ,356.22,Call,357,2023-11-03,11,6.42,6.44,6.45,6.39,993,1247,-703,24.59%,"15:15 ET"
QQQ,356.22,Put,356,2023-10-25,2,2.23,2.24,2.25,2.22,4073,1695,-699,26.81%,"15:17 ET"
QQQ,356.22,Put,351,2023-10-27,4,1.61,1.62,1.62,1.61,2985,3490,-696,27.11%,"15:15 ET"
IWM,165.32,Put,183,2023-11-17,25,16.83,16.88,16.93,16.64,15278,9119,-696,0.00%,"15:03 ET"
SPY,420.91,Put,429,2023-10-27,4,7.55,7.59,7.63,7.3,1092,5051,-673,17.03%,"15:11 ET"
QQQ,356.22,Call,368,2023-10-27,4,0.5,0.51,0.52,0.51,3661,4037,-673,23.52%,"15:16 ET"
SPY,420.91,Call,435,2023-12-15,53,6.01,6.03,6.04,6.05,2656,23564,-670,15.89%,"15:14 ET"
SPY,420.91,Put,418,2023-10-24,1,0.57,0.58,0.58,0.58,54999,4312,-666,22.63%,"15:17 ET"
SPY,420.91,Put,430,2023-10-30,7,8.57,8.62,8.66,8.09,1148,1938,-664,14.73%,"15:06 ET"
QQQ,356.22,Put,365,2023-11-03,11,9.83,9.9,9.97,9.9,931,2196,-660,21.67%,"15:16 ET"
SPY,420.91,Put,398,2023-12-15,53,4.31,4.31,4.32,4.14,28139,4270,-659,21.96%,"14:40 ET"
SPY,420.91,Call,450,2023-12-29,67,2.15,2.17,2.18,2.21,10857,11920,-657,13.37%,"15:09 ET"
SPY,420.91,Put,408,2023-11-17,25,3.32,3.33,3.33,3.29,4973,44753,-652,20.61%,"15:16 ET"
SPY,420.91,Put,421,2023-11-17,25,6.81,6.81,6.82,6.74,14954,19032,-644,17.78%,"15:15 ET"
IWM,165.32,Put,168,2023-11-03,11,3.72,3.74,3.76,3.73,1068,18182,-632,23.81%,"15:17 ET"
SPY,420.91,Call,448,2023-11-17,25,0.42,0.43,0.43,0.42,1462,16683,-617,14.03%,"15:13 ET"
SPY,420.91,Put,412,2023-12-15,53,7.18,7.19,7.19,7.2,2500,20731,-615,19.64%,"15:14 ET"
SPY,420.91,Put,422,2023-10-30,7,3.78,3.79,3.79,3.78,4193,2125,-614,16.90%,"15:17 ET"
SPY,420.91,Put,420,2023-12-29,67,10.72,10.74,10.75,10.66,1421,16920,-596,18.23%,"15:15 ET"
QQQ,356.22,Put,355,2023-10-30,7,3.24,3.25,3.26,3.34,699,1126,-594,22.24%,"15:13 ET"
ARKG,23.59,Put,25,2023-11-17,25,1.75,1.8,1.85,1.8,1150,7489,-587,42.47%,"10:02 ET"
BITO,15.95,Call,17,2023-11-17,25,0.24,0.31,0.38,0.36,1058,2770,-585,44.54%,"15:00 ET"
IWM,165.32,Put,165,2023-10-27,4,1.35,1.36,1.37,1.35,26599,21150,-565,26.88%,"15:16 ET"
SPY,420.91,Call,427,2023-11-17,25,6.1,6.11,6.12,6.09,4872,5036,-543,17.70%,"15:16 ET"
SPY,420.91,Call,437,2023-10-30,7,0.16,0.17,0.17,0.16,747,1001,-530,14.51%,"15:15 ET"
XLK,164.36,Put,160,2023-11-17,25,2.08,2.12,2.16,2.02,1078,4010,-529,25.10%,"15:01 ET"
QQQ,356.22,Put,370,2023-12-15,53,17.22,17.31,17.41,17.3,17707,51210,-525,20.19%,"15:15 ET"
XHB,71.14,Put,75,2023-12-15,53,4.95,5.03,5.1,4.75,2610,17924,-497,28.09%,"12:55 ET"
QQQ,356.22,Put,357,2023-10-27,4,3.6,3.62,3.63,3.6,3714,6430,-491,25.27%,"15:16 ET"
SPY,420.91,Put,388,2023-12-15,53,3,3.01,3.01,3.02,1181,1607,-491,23.59%,"15:13 ET"
SPY,420.91,Put,418,2023-11-03,11,3.68,3.69,3.69,3.7,2110,2707,-489,19.45%,"15:15 ET"
TLT,84.26,Call,89,2023-11-17,25,0.52,0.53,0.54,0.55,1452,10144,-485,22.15%,"15:02 ET"
QQQ,356.22,Put,352,2023-11-17,25,5.99,6.01,6.02,5.92,1707,6149,-485,23.72%,"15:12 ET"
IWM,165.32,Put,140,2023-12-15,53,0.62,0.63,0.63,0.62,2322,34008,-482,32.08%,"15:12 ET"
SPY,420.91,Put,426,2023-10-27,4,5.47,5.49,5.51,5.6,2782,5470,-477,18.25%,"15:13 ET"
QQQ,356.22,Put,348,2023-11-17,25,4.82,4.83,4.84,4.92,2677,5435,-474,24.60%,"15:13 ET"
XBI,65.58,Call,71,2023-11-03,11,0.15,0.16,0.18,0.23,947,5984,-458,31.89%,"10:08 ET"
SPY,420.91,Call,455,2023-11-17,25,0.15,0.16,0.16,0.15,1145,53967,-452,14.05%,"15:14 ET"
SPY,420.91,Put,410,2023-11-03,11,1.8,1.81,1.81,1.81,24304,21770,-451,21.33%,"15:16 ET"
KRE,39.06,Call,43,2023-11-17,25,0.28,0.29,0.29,0.32,4527,7690,-449,33.28%,"14:28 ET"
QQQ,356.22,Put,360,2023-12-15,53,12.12,12.15,12.17,12.1,2180,54954,-448,21.81%,"15:15 ET"
SPY,420.91,Put,423,2023-10-27,4,3.82,3.83,3.83,3.84,11991,20056,-439,19.31%,"15:17 ET"
SQQQ,20.81,Call,19.5,2023-10-27,4,1.34,1.35,1.35,1.35,882,3632,-436,71.44%,"15:17 ET"
SPY,420.91,Put,425,2023-10-23,0,2.85,2.9,2.94,2.95,17764,4512,-436,0.00%,"15:16 ET"
IWM,165.32,Put,186,2023-12-15,53,19.81,19.88,19.95,19.63,3228,1959,-434,19.78%,"15:03 ET"
QQQ,356.22,Call,360,2023-12-15,53,12,12.03,12.06,12.02,4734,33181,-419,22.25%,"15:12 ET"
QQQ,356.22,Put,337,2023-10-27,4,0.17,0.18,0.18,0.19,561,1570,-411,31.58%,"15:13 ET"
SQQQ,20.81,Call,22,2023-12-15,53,1.75,1.76,1.76,1.75,1096,4804,-411,71.14%,"15:12 ET"
GLD,182.83,Call,191,2023-11-17,25,1.02,1.04,1.05,1.04,710,1275,-403,17.90%,"15:10 ET"
SPY,420.91,Put,441,2023-10-27,4,18.74,18.86,18.98,18.39,1211,341,-403,0.00%,"15:11 ET"
SPY,420.91,Call,430,2023-12-15,53,8.4,8.41,8.42,8.4,2408,33420,-403,16.73%,"15:16 ET"
SPY,420.91,Call,431,2023-11-17,25,4.23,4.24,4.25,4.35,2615,13004,-403,16.81%,"15:11 ET"
QQQ,356.22,Put,365,2024-06-21,242,25.48,25.55,25.61,24.81,1810,16394,-402,22.87%,"13:08 ET"
QQQ,356.22,Put,355,2023-10-25,2,1.86,1.87,1.88,1.87,4436,2892,-398,27.17%,"15:16 ET"
IWM,165.32,Put,166,2023-12-15,53,5.13,5.15,5.16,5.08,695,4624,-397,22.19%,"15:12 ET"
SLV,21.01,Call,21,2023-11-17,25,0.71,0.72,0.72,0.72,852,85255,-397,28.62%,"15:15 ET"
IWM,165.32,Put,168,2023-12-15,53,6.01,6.03,6.04,5.84,1425,28690,-394,21.54%,"15:00 ET"
QQQ,356.22,Put,349,2023-10-27,4,1.19,1.19,1.2,1.24,1694,3759,-390,27.67%,"15:13 ET"
SPY,420.91,Call,460,2023-12-15,53,0.56,0.57,0.57,0.56,5081,22418,-389,13.33%,"15:16 ET"
SPY,420.91,Put,427,2023-11-03,11,7.6,7.61,7.62,7.6,1965,2672,-385,17.07%,"15:14 ET"
XLU,57.56,Put,55,2023-11-17,25,0.46,0.47,0.48,0.46,1226,21923,-379,25.22%,"15:14 ET"
IWM,165.32,Call,192,2023-12-15,53,0.14,0.15,0.15,0.14,662,2992,-368,19.14%,"13:54 ET"
QQQ,356.22,Put,344,2023-11-17,25,3.86,3.87,3.88,3.93,1233,3125,-366,25.47%,"15:13 ET"
UVXY,18.08,Call,41,2023-11-17,25,0.5,0.53,0.55,0.51,530,5566,-359,220.23%,"15:12 ET"
SPY,420.91,Call,457,2023-12-15,53,0.77,0.78,0.78,0.76,583,15431,-358,13.44%,"15:13 ET"
TMF,4.09,Put,4,2024-01-19,88,0.4,0.43,0.45,0.42,799,2210,-357,52.99%,"15:16 ET"
SPY,420.91,Call,490,2024-03-15,144,0.63,0.66,0.69,0.68,1339,6992,-352,12.47%,"14:58 ET"
QQQ,356.22,Put,336,2023-11-17,25,2.45,2.46,2.47,2.46,1337,8986,-350,27.19%,"14:35 ET"
SPY,420.91,Put,425,2023-10-27,4,4.88,4.89,4.9,4.84,10763,31662,-348,18.64%,"15:17 ET"
SPY,420.91,Put,434,2023-12-15,53,15.97,15.99,16.01,15.33,724,5037,-343,15.92%,"15:04 ET"
SPXU,12.55,Call,12,2023-10-27,4,0.56,0.58,0.59,0.54,1009,2137,-341,54.60%,"15:09 ET"
QQQ,356.22,Put,365,2024-03-15,144,20.77,20.81,20.85,20.03,4580,12447,-340,22.09%,"13:08 ET"
SPY,420.91,Call,439,2023-12-15,53,4.43,4.44,4.45,4.49,740,7974,-336,15.25%,"14:29 ET"
SPY,420.91,Put,427,2023-10-23,0,4.8,4.89,4.97,4.42,4181,6087,-335,0.00%,"15:11 ET"
QQQ,356.22,Put,346,2023-10-27,4,0.73,0.74,0.75,0.73,1255,2557,-329,28.30%,"15:15 ET"
SLV,21.01,Call,24,2024-01-19,88,0.39,0.4,0.4,0.4,530,33939,-326,29.78%,"15:09 ET"
TZA,37.64,Call,31,2023-11-17,25,6.5,6.55,6.6,6.11,608,726,-326,58.50%,"11:14 ET"
IWM,165.32,Put,172,2023-10-27,4,5.93,5.98,6.03,5.88,2066,4843,-326,20.54%,"14:58 ET"
SPY,420.91,Call,445,2023-11-03,11,0.11,0.11,0.12,0.12,2812,5419,-322,15.46%,"15:12 ET"
QQQ,356.22,Put,367.5,2023-10-27,4,10.61,10.68,10.75,10.64,577,1761,-322,21.92%,"15:16 ET"
QQQ,356.22,Put,357,2023-10-24,1,1.85,1.86,1.87,1.85,21916,925,-317,26.20%,"15:17 ET"
SPY,420.91,Put,424,2023-11-03,11,6.04,6.05,6.05,6.01,2900,3279,-313,17.95%,"15:16 ET"
SPY,420.91,Put,424,2023-10-30,7,4.73,4.74,4.75,4.84,2577,1265,-311,16.44%,"15:14 ET"
SQQQ,20.81,Call,19,2023-11-17,25,2.3,2.31,2.32,2.3,1708,6132,-309,60.98%,"15:12 ET"
SPY,420.91,Put,420,2023-11-24,32,7.06,7.07,7.08,7.09,1186,4958,-309,17.50%,"15:16 ET"
IWM,165.32,Put,167,2023-12-15,53,5.56,5.57,5.58,5.59,961,19888,-298,21.86%,"15:13 ET"
XLE,88.56,Call,87,2024-03-15,144,7.35,7.4,7.45,7.4,701,2491,-294,25.97%,"12:40 ET"
SPY,420.91,Put,426,2024-02-16,116,16.07,16.09,16.1,16.09,820,383,-294,17.48%,"11:23 ET"
SPY,420.91,Put,427,2023-10-25,2,5.5,5.53,5.56,5.24,821,918,-294,18.29%,"15:10 ET"
EEM,36.76,Put,41,2023-12-15,53,4.15,4.2,4.25,4.2,2851,39661,-293,21.34%,"15:10 ET"
QQQ,356.22,Put,320,2023-12-15,53,2.67,2.68,2.68,2.61,608,34740,-287,28.66%,"15:08 ET"
QQQ,356.22,Call,380,2024-01-19,88,6.45,6.48,6.5,6.54,3120,27085,-285,19.04%,"15:10 ET"
SPY,420.91,Call,431,2023-10-25,2,0.16,0.17,0.17,0.17,5534,3128,-281,18.66%,"15:15 ET"
QQQ,356.22,Call,354,2023-10-27,4,5.95,5.97,5.99,5.92,5099,1006,-279,27.42%,"15:16 ET"
SPY,420.91,Call,430,2023-10-26,3,0.52,0.53,0.53,0.51,2238,5292,-275,18.86%,"15:16 ET"
SPY,420.91,Put,420,2023-10-30,7,2.99,3,3,2.99,4810,2912,-272,17.41%,"15:16 ET"
GDX,29.2,Call,32,2023-11-17,25,0.28,0.29,0.3,0.3,1381,79422,-268,36.15%,"14:25 ET"
SPY,420.91,Put,418,2023-11-10,18,4.78,4.79,4.79,4.74,690,2842,-265,18.63%,"15:14 ET"
TQQQ,34.54,Call,40,2023-11-03,11,0.18,0.19,0.19,0.18,1418,2753,-262,61.03%,"15:15 ET"
SPY,420.91,Put,416,2023-11-17,25,5.18,5.19,5.19,5.12,4597,8478,-262,18.90%,"15:15 ET"
XLC,66.97,Put,67,2024-01-19,88,2.45,2.53,2.6,2.69,872,2254,-261,22.72%,"11:11 ET"
SPY,420.91,Put,440,2023-11-17,25,18.17,18.23,18.28,18.11,733,30864,-260,13.33%,"15:15 ET"
SQQQ,20.81,Call,25,2024-01-19,88,1.65,1.67,1.7,1.69,1544,7200,-260,75.41%,"15:13 ET"
QQQ,356.22,Call,420,2024-03-15,144,1.91,1.92,1.94,1.93,551,10930,-253,17.39%,"14:59 ET"
KRE,39.06,Put,38.5,2023-10-27,4,0.41,0.42,0.43,0.41,1009,1018,-249,44.33%,"15:16 ET"
SPY,420.91,Put,426,2023-10-24,1,4.28,4.29,4.3,4.3,2037,3121,-244,18.32%,"15:17 ET"
QQQ,356.22,Put,395,2023-12-15,53,37.66,37.8,37.93,37.58,6980,12752,-244,19.86%,"15:10 ET"
QQQ,356.22,Put,357,2023-11-03,11,5.58,5.59,5.6,5.6,911,1708,-242,23.92%,"15:16 ET"
SPY,420.91,Put,429,2023-10-24,1,6.86,6.93,6.99,6.1,671,1569,-241,15.83%,"15:04 ET"
GDX,29.2,Call,45,2024-06-21,242,0.33,0.36,0.38,0.33,1524,42799,-239,33.54%,"14:04 ET"
UVXY,18.08,Call,40,2023-11-17,25,0.52,0.54,0.57,0.51,886,2467,-238,219.33%,"14:30 ET"
