Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Mid,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
SPY,437.23,Put,400,2023-12-15,37,0.87,0.88,0.88,0.87,12798,163608,"+7,986",19.99%,"15:14 ET"
IWM,169.74,Call,180,2023-12-15,37,0.97,0.98,0.98,0.98,28935,106126,"+7,740",18.39%,"15:15 ET"
QQQ,372.77,Put,372,2023-11-08,0,0.13,0.14,0.14,0.13,199493,8015,"+7,688",4.27%,"15:15 ET"
QQQ,372.77,Call,385,2023-12-15,37,3.58,3.59,3.59,3.58,883,66948,"+7,683",16.09%,"15:15 ET"
SPY,437.23,Call,443,2023-11-10,2,0.11,0.11,0.12,0.11,7901,11329,"+7,298",12.24%,"15:15 ET"
QQQ,372.77,Put,373,2023-11-08,0,0.62,0.63,0.63,0.63,133592,7195,"+7,153",4.40%,"15:15 ET"
QQQ,372.77,Put,360,2023-11-17,9,0.75,0.76,0.76,0.76,8825,49210,"+6,653",20.04%,"15:13 ET"
SPY,437.23,Put,414,2024-01-19,72,3.64,3.65,3.65,3.7,2029,21357,"+6,270",16.85%,"14:36 ET"
TLT,89.51,Put,88,2023-11-17,9,0.48,0.49,0.49,0.48,2261,12829,"+6,255",18.98%,"15:14 ET"
IWM,169.74,Call,172,2023-11-10,2,0.4,0.41,0.41,0.42,19655,9768,"+6,253",23.38%,"15:15 ET"
SPY,437.23,Put,425,2023-11-17,9,0.57,0.58,0.58,0.58,27784,96752,"+6,097",15.13%,"15:13 ET"
USO,70.27,Call,74,2023-12-15,37,1.84,1.88,1.92,1.87,552,6132,"+6,094",36.01%,"15:12 ET"
QQQ,372.77,Put,372,2023-11-09,1,1.06,1.07,1.07,1.07,54562,6070,"+6,012",16.96%,"15:15 ET"
IWM,169.74,Call,180,2024-01-19,72,2.01,2.02,2.03,2.03,995,43809,"+5,770",17.17%,"15:10 ET"
SPY,437.23,Call,437,2023-11-08,0,0.17,0.18,0.18,0.17,445491,11125,"+5,705",2.57%,"15:15 ET"
SPY,437.23,Put,431,2023-11-10,2,0.23,0.24,0.24,0.24,11102,17910,"+5,680",14.73%,"15:15 ET"
IWM,169.74,Call,172.5,2023-11-10,2,0.3,0.31,0.31,0.31,7201,9569,"+5,644",23.63%,"15:15 ET"
UVXY,12.46,Call,13.5,2023-11-17,9,0.39,0.41,0.42,0.42,2038,6124,"+5,531",98.89%,"15:13 ET"
IWM,169.74,Put,160,2024-03-15,128,3.58,3.6,3.62,3.71,4718,105591,"+5,472",21.20%,"13:03 ET"
QQQ,372.77,Put,371,2023-11-10,2,1.24,1.25,1.25,1.23,15744,5839,"+5,433",17.60%,"15:15 ET"
HYG,74.16,Call,75,2023-12-15,37,0.22,0.25,0.27,0.25,3836,233270,"+5,220",5.13%,"14:06 ET"
HYG,74.16,Put,74,2023-11-17,9,0.23,0.26,0.28,0.26,10105,87998,"+5,043",7.68%,"13:53 ET"
SPY,437.23,Put,438,2023-11-09,1,1.73,1.74,1.75,1.75,33563,5563,"+5,021",11.84%,"15:15 ET"
SPY,437.23,Put,460,2023-11-10,2,23.09,23.21,23.33,23.34,22926,11013,"+5,000",32.81%,"15:11 ET"
FXI,26.09,Call,26.85,2023-12-15,37,0.63,0.64,0.65,0.64,9014,52774,"+4,786",28.27%,"15:15 ET"
IWM,169.74,Call,182,2023-12-15,37,0.68,0.69,0.7,0.7,2816,22786,"+4,759",18.50%,"15:01 ET"
USO,70.27,Call,74,2023-11-17,9,0.46,0.48,0.5,0.48,2483,5382,"+4,758",38.48%,"15:14 ET"
SPY,437.23,Put,434,2023-11-10,2,0.66,0.67,0.67,0.66,28414,15656,"+4,552",13.53%,"15:15 ET"
SPY,437.23,Call,455,2023-12-15,37,1.28,1.29,1.29,1.26,2433,25175,"+4,541",11.21%,"15:11 ET"
SPY,437.23,Put,437,2023-11-10,2,1.65,1.66,1.67,1.66,54968,7552,"+4,477",12.48%,"15:15 ET"
SPY,437.23,Put,390,2023-12-15,37,0.57,0.58,0.58,0.59,16100,68267,"+4,374",22.16%,"14:57 ET"
QQQ,372.77,Put,365,2023-12-15,37,4.73,4.74,4.74,4.79,1469,61685,"+4,366",18.30%,"15:12 ET"
SQQQ,18.08,Call,18.5,2023-11-17,9,0.43,0.44,0.44,0.44,6740,6806,"+4,273",52.29%,"15:15 ET"
SPY,437.23,Call,442,2023-11-10,2,0.19,0.2,0.2,0.19,7338,9615,"+4,196",12.24%,"15:15 ET"
GLD,180.76,Call,185,2023-12-15,37,1.68,1.69,1.7,1.68,5407,22493,"+4,190",13.05%,"15:15 ET"
XLE,82.93,Put,80,2023-12-15,37,1.16,1.17,1.18,1.16,80616,71265,"+4,142",23.33%,"15:15 ET"
SPY,437.23,Put,437,2023-11-17,9,3.22,3.23,3.23,3.22,21614,11619,"+4,119",12.15%,"15:15 ET"
IWM,169.74,Put,170,2024-03-15,128,6.75,6.78,6.8,6.81,9271,43646,"+4,115",19.20%,"15:12 ET"
QQQ,372.77,Put,369,2023-11-10,2,0.74,0.75,0.75,0.75,7272,7851,"+4,114",18.86%,"15:10 ET"
SPY,437.23,Put,438,2023-11-08,0,1.19,1.23,1.27,1.22,110636,4346,"+4,099",4.40%,"15:15 ET"
QQQ,372.77,Call,375,2023-11-10,2,0.93,0.94,0.94,0.92,10308,14512,"+4,097",17.24%,"15:14 ET"
SPY,437.23,Put,432.5,2023-11-10,2,0.39,0.4,0.4,0.4,13165,9553,"+4,090",14.11%,"15:15 ET"
TLT,89.51,Call,100,2025-01-17,436,4.25,4.28,4.3,4.24,787,36304,"+4,069",17.03%,"15:02 ET"
IWM,169.74,Put,166,2023-12-15,37,2.28,2.29,2.3,2.31,25971,28839,"+3,986",19.42%,"15:12 ET"
QQQ,372.77,Call,395,2023-12-08,30,0.77,0.78,0.78,0.72,8143,4153,"+3,968",14.84%,"12:16 ET"
SPY,437.23,Put,434,2023-12-01,23,3.7,3.71,3.71,3.75,1406,5945,"+3,951",12.42%,"15:04 ET"
QQQ,372.77,Put,373,2023-11-10,2,2.05,2.06,2.07,2.05,26691,4192,"+3,907",16.62%,"15:15 ET"
SPY,437.23,Put,436,2023-11-10,2,1.24,1.25,1.25,1.25,50360,8402,"+3,869",12.90%,"15:15 ET"
SPY,437.23,Put,435,2023-11-17,9,2.43,2.44,2.44,2.43,25133,38890,"+3,851",12.55%,"15:15 ET"
QQQ,372.77,Put,355,2024-01-19,72,5.17,5.18,5.19,5.21,3006,41861,"+3,749",20.26%,"15:13 ET"
USO,70.27,Call,79,2023-11-17,9,0.08,0.1,0.12,0.1,3276,12763,"+3,660",44.28%,"14:15 ET"
QQQ,372.77,Call,373,2023-11-08,0,0.12,0.13,0.13,0.12,196044,5272,"+3,659",3.83%,"15:15 ET"
SPY,437.23,Call,455,2024-03-15,128,8.17,8.19,8.21,8.18,6147,14248,"+3,631",12.42%,"14:53 ET"
SPY,437.23,Call,437,2023-11-09,1,1.17,1.17,1.18,1.19,102570,4906,"+3,581",13.62%,"15:15 ET"
EEM,38.42,Call,39,2023-12-15,37,0.59,0.61,0.62,0.61,1158,54558,"+3,575",16.86%,"14:05 ET"
TQQQ,39.11,Put,38,2023-11-10,2,0.25,0.26,0.26,0.26,4945,5557,"+3,499",56.98%,"15:10 ET"
SQQQ,18.08,Call,17.5,2023-11-10,2,0.69,0.7,0.71,0.7,2492,3945,"+3,493",53.09%,"15:15 ET"
SPY,437.23,Put,432,2023-11-10,2,0.33,0.34,0.34,0.34,13784,11598,"+3,483",14.34%,"15:15 ET"
SPY,437.23,Call,452,2023-12-15,37,1.87,1.88,1.88,1.9,2200,14364,"+3,380",11.38%,"14:34 ET"
QQQ,372.77,Put,374,2023-11-08,0,1.5,1.53,1.56,1.54,29321,3690,"+3,355",5.96%,"15:15 ET"
ARKK,40.37,Call,43,2023-12-15,37,0.95,0.97,0.99,0.97,2803,23065,"+3,315",37.00%,"14:50 ET"
SPY,437.23,Put,430,2023-11-10,2,0.17,0.18,0.18,0.17,35490,56354,"+3,278",15.15%,"15:15 ET"
TLT,89.51,Put,86,2023-12-15,37,0.83,0.84,0.85,0.87,1264,14585,"+3,211",20.01%,"15:04 ET"
SPY,437.23,Call,445,2024-03-15,128,13.24,13.27,13.29,13.25,3291,13310,"+3,202",13.42%,"15:09 ET"
SPY,437.23,Put,421,2023-11-24,16,0.71,0.72,0.72,0.7,5327,4396,"+3,200",15.03%,"14:32 ET"
SPY,437.23,Put,430,2023-12-15,37,4.46,4.47,4.47,4.48,12244,48812,"+3,186",14.60%,"15:15 ET"
QQQ,372.77,Put,374,2023-11-09,1,2.1,2.11,2.12,2.09,11133,3174,"+3,130",15.87%,"15:15 ET"
QQQ,372.77,Put,365,2023-11-13,5,0.51,0.52,0.52,0.51,1390,34757,"+3,107",16.56%,"15:15 ET"
TLT,89.51,Call,88,2023-11-17,9,2,2.01,2.03,2.01,1604,25118,"+3,075",20.27%,"15:15 ET"
SPY,437.23,Call,438,2023-11-09,1,0.72,0.73,0.73,0.72,91194,4903,"+3,035",13.19%,"15:15 ET"
TQQQ,39.11,Call,40,2023-11-10,2,0.22,0.23,0.23,0.23,6287,8637,"+3,034",50.91%,"15:08 ET"
GLD,180.76,Call,180,2024-01-19,72,5.35,5.38,5.4,5.25,1142,22629,"+3,018",12.21%,"14:52 ET"
IWM,169.74,Put,164,2024-01-19,72,3.1,3.12,3.13,3.11,21094,24035,"+3,004",20.25%,"15:15 ET"
IWM,169.74,Call,180,2023-11-17,9,0.12,0.13,0.13,0.13,3247,57768,"+3,003",22.27%,"15:05 ET"
URTY,28.92,Call,33,2023-11-17,9,0.1,0.15,0.2,0.15,1001,4112,"+2,993",62.87%,"14:53 ET"
SPY,437.23,Put,433,2023-11-09,1,0.18,0.19,0.19,0.18,36636,5833,"+2,979",14.11%,"15:15 ET"
SQQQ,18.08,Call,18,2023-12-15,37,1.29,1.3,1.3,1.3,4612,12621,"+2,972",51.81%,"15:05 ET"
SQQQ,18.08,Call,18,2023-11-17,9,0.63,0.64,0.65,0.65,6817,9124,"+2,968",50.67%,"15:14 ET"
SPY,437.23,Put,430,2023-12-01,23,2.62,2.63,2.63,2.64,9001,10858,"+2,965",13.18%,"15:13 ET"
EWZ,31.97,Put,32,2023-11-10,2,0.25,0.26,0.27,0.26,12318,3834,"+2,960",27.48%,"14:51 ET"
TLT,89.51,Put,81,2023-12-15,37,0.19,0.2,0.2,0.19,2266,10164,"+2,956",22.04%,"15:11 ET"
QQQ,372.77,Call,400,2024-01-19,72,2.53,2.54,2.55,2.56,1613,42750,"+2,950",15.10%,"14:56 ET"
SPY,437.23,Put,438,2023-11-10,2,2.16,2.17,2.18,2.16,20478,3908,"+2,941",11.98%,"15:15 ET"
QQQ,372.77,Call,373,2023-11-09,1,1.17,1.17,1.18,1.18,48577,4579,"+2,900",17.98%,"15:15 ET"
EWZ,31.97,Call,36,2024-01-19,72,0.19,0.2,0.21,0.2,11510,21673,"+2,899",21.83%,"15:11 ET"
SPY,437.23,Put,434,2023-11-09,1,0.3,0.31,0.31,0.31,44715,6467,"+2,836",13.79%,"15:15 ET"
QQQ,372.77,Call,395,2023-12-15,37,1.3,1.31,1.31,1.3,861,36241,"+2,805",15.34%,"15:01 ET"
SPY,437.23,Call,436,2023-11-17,9,4.28,4.29,4.29,4.28,14909,16620,"+2,802",13.20%,"15:14 ET"
QQQ,372.77,Put,335,2024-01-19,72,2.36,2.37,2.38,2.37,1790,49063,"+2,798",23.16%,"15:15 ET"
TLT,89.51,Call,90,2023-11-10,2,0.34,0.35,0.35,0.34,12764,17865,"+2,782",22.36%,"15:14 ET"
SPY,437.23,Put,435,2023-11-09,1,0.49,0.5,0.5,0.49,77061,6273,"+2,780",13.14%,"15:15 ET"
SQQQ,18.08,Call,19,2023-11-17,9,0.29,0.3,0.3,0.3,3884,12253,"+2,768",54.84%,"15:14 ET"
QQQ,372.77,Call,385,2023-11-17,9,0.37,0.38,0.38,0.37,5301,26455,"+2,748",15.06%,"15:14 ET"
GLD,180.76,Put,180,2023-11-17,9,1.01,1.02,1.03,1.06,2706,20063,"+2,747",12.79%,"15:12 ET"
XBI,69.14,Put,70.5,2023-11-10,2,1.37,1.41,1.44,1.36,2822,3299,"+2,714",33.04%,"13:28 ET"
QQQ,372.77,Call,379,2023-11-10,2,0.18,0.19,0.19,0.18,1226,4023,"+2,705",16.75%,"15:13 ET"
SPY,437.23,Put,440,2023-12-08,30,6.85,6.86,6.86,6.9,1068,3340,"+2,689",11.72%,"14:43 ET"
QQQ,372.77,Call,378,2023-11-24,16,2.82,2.83,2.83,2.94,1013,3086,"+2,629",15.36%,"14:38 ET"
QQQ,372.77,Put,380,2023-11-24,16,8.77,8.84,8.9,8.66,4068,3206,"+2,627",14.59%,"14:37 ET"
SPY,437.23,Put,410,2023-12-15,37,1.42,1.42,1.43,1.43,16390,111143,"+2,621",18.05%,"15:15 ET"
SPY,437.23,Put,440,2023-12-01,23,6.18,6.21,6.24,6.41,1210,2795,"+2,603",11.44%,"14:58 ET"
SPY,437.23,Call,440,2023-11-09,1,0.2,0.21,0.21,0.21,36336,5350,"+2,603",12.71%,"15:15 ET"
QQQ,372.77,Call,381,2023-11-17,9,0.94,0.95,0.95,0.95,1068,16474,"+2,593",15.45%,"15:13 ET"
QQQ,372.77,Put,375,2023-11-09,1,2.78,2.81,2.84,2.82,10089,2758,"+2,559",15.34%,"15:14 ET"
QQQ,372.77,Put,375,2023-11-17,9,4.85,4.87,4.88,4.91,4994,8970,"+2,543",15.82%,"15:13 ET"
SPY,437.23,Put,425,2024-01-19,72,5.62,5.63,5.64,5.66,2907,32241,"+2,486",15.34%,"15:08 ET"
ARKK,40.37,Put,40,2023-11-10,2,0.34,0.36,0.37,0.37,1066,8560,"+2,482",43.91%,"15:00 ET"
SPY,437.23,Call,436,2023-11-08,0,0.82,0.85,0.88,0.82,206099,8760,"+2,461",2.60%,"15:15 ET"
SPY,437.23,Put,440,2023-11-17,9,4.77,4.78,4.79,4.89,5780,8210,"+2,440",11.58%,"15:12 ET"
GDX,27.75,Call,32,2024-01-19,72,0.25,0.27,0.28,0.27,4033,28394,"+2,426",28.15%,"15:08 ET"
QQQ,372.77,Put,372,2023-11-10,2,1.6,1.61,1.62,1.6,19527,4842,"+2,401",17.05%,"15:15 ET"
HYG,74.16,Put,73,2023-12-15,37,0.44,0.47,0.5,0.49,4242,94539,"+2,351",11.15%,"14:49 ET"
QQQ,372.77,Put,373,2023-11-09,1,1.52,1.53,1.54,1.52,28671,2384,"+2,342",16.33%,"15:15 ET"
EWZ,31.97,Call,35,2023-12-15,37,0.2,0.21,0.21,0.2,3537,130049,"+2,322",25.61%,"15:12 ET"
SPY,437.23,Put,432,2023-11-15,7,1.15,1.15,1.16,1.18,6898,3005,"+2,318",12.76%,"15:13 ET"
GDX,27.75,Call,30,2023-12-15,37,0.33,0.34,0.35,0.33,8018,44064,"+2,294",29.52%,"15:15 ET"
TLT,89.51,Put,84,2023-12-15,37,0.46,0.46,0.47,0.47,4409,29660,"+2,281",20.69%,"15:13 ET"
SPY,437.23,Put,440,2023-12-29,51,9.2,9.21,9.22,9.22,1951,18682,"+2,273",13.40%,"15:15 ET"
QQQ,372.77,Put,370,2023-11-17,9,2.67,2.68,2.68,2.66,10880,19098,"+2,259",17.01%,"15:15 ET"
QQQ,372.77,Put,374,2023-11-16,8,4.07,4.09,4.1,4.23,1417,2231,"+2,231",15.74%,"15:11 ET"
QQQ,372.77,Put,375,2023-11-16,8,4.58,4.62,4.66,4.7,556,2216,"+2,216",15.51%,"15:05 ET"
SPY,437.23,Put,440,2023-11-10,2,3.46,3.5,3.53,3.7,5382,5932,"+2,205",11.06%,"15:11 ET"
SPY,437.23,Call,441,2023-11-10,2,0.32,0.33,0.33,0.32,12272,11728,"+2,185",12.31%,"15:14 ET"
XLE,82.93,Put,83,2023-12-15,37,2.27,2.28,2.28,2.27,75967,86798,"+2,177",22.17%,"15:15 ET"
UVXY,12.46,Call,13,2023-11-10,2,0.19,0.2,0.2,0.2,5735,6092,"+2,172",102.39%,"15:14 ET"
QQQ,372.77,Call,372,2023-11-10,2,2.31,2.32,2.33,2.32,14056,6619,"+2,169",18.31%,"15:13 ET"
SPY,437.23,Put,425,2023-12-15,37,3.31,3.32,3.32,3.35,4032,51425,"+2,142",15.40%,"15:07 ET"
EWZ,31.97,Put,34,2023-12-15,37,2.2,2.23,2.25,2.17,719,6008,"+2,126",23.25%,"11:50 ET"
QQQ,372.77,Call,374,2023-11-09,1,0.76,0.77,0.77,0.77,32441,2909,"+2,123",17.71%,"15:15 ET"
QQQ,372.77,Put,368,2023-11-10,2,0.57,0.58,0.58,0.56,9265,7149,"+2,114",19.43%,"15:15 ET"
BITO,17.95,Call,18.5,2023-11-10,2,0.12,0.14,0.15,0.14,1291,3280,"+2,111",57.13%,"15:08 ET"
SQQQ,18.08,Call,19,2023-12-22,44,1.02,1.04,1.06,1.06,1493,2388,"+2,095",54.84%,"15:00 ET"
QQQ,372.77,Put,372,2023-11-13,5,2.11,2.12,2.12,2.15,3584,2158,"+2,087",14.12%,"15:13 ET"
SPY,437.23,Call,450,2023-12-15,37,2.38,2.39,2.39,2.39,4186,45954,"+2,087",11.56%,"15:15 ET"
USO,70.27,Call,80,2024-01-19,72,1.4,1.44,1.47,1.46,1605,20262,"+2,053",34.93%,"14:54 ET"
IWM,169.74,Put,170,2023-12-08,30,3.35,3.36,3.37,3.32,1983,4162,"+2,052",18.10%,"14:57 ET"
QQQ,372.77,Call,360,2023-11-17,9,13.75,13.84,13.94,13.71,1192,36913,"+2,021",21.30%,"15:09 ET"
SPY,437.23,Put,420,2023-12-15,37,2.47,2.48,2.48,2.5,16918,98920,"+2,012",16.24%,"15:09 ET"
SQQQ,18.08,Call,20.5,2023-12-08,30,0.44,0.45,0.46,0.44,1019,4134,"+2,010",57.66%,"14:28 ET"
IWM,169.74,Put,170,2023-12-15,37,3.73,3.74,3.74,3.72,10095,97456,"+1,997",18.29%,"15:14 ET"
HYG,74.16,Put,72,2023-12-15,37,0.25,0.27,0.29,0.28,4596,138574,"+1,982",11.65%,"15:05 ET"
SPY,437.23,Put,435,2023-12-01,23,4.04,4.05,4.05,4.06,4711,10195,"+1,960",12.25%,"15:08 ET"
SPY,437.23,Call,440,2024-03-15,128,16.2,16.26,16.31,16.25,3215,16235,"+1,952",13.96%,"15:13 ET"
UNG,6.51,Put,6,2024-01-19,72,0.49,0.51,0.52,0.5,1482,28454,"+1,940",67.47%,"14:56 ET"
XLE,82.93,Call,84.5,2023-11-10,2,0.11,0.11,0.12,0.12,593,2002,"+1,929",25.67%,"15:10 ET"
SPY,437.23,Call,449,2023-12-15,37,2.67,2.68,2.68,2.72,1645,10158,"+1,919",11.63%,"14:05 ET"
SPY,437.23,Put,435,2023-12-22,44,6.67,6.68,6.68,6.68,738,4503,"+1,902",14.03%,"15:15 ET"
USO,70.27,Call,75,2023-11-17,9,0.3,0.32,0.34,0.32,2639,7741,"+1,902",38.53%,"15:14 ET"
SPY,437.23,Call,440,2023-11-17,9,2.21,2.22,2.22,2.22,24124,78551,"+1,894",12.42%,"15:15 ET"
QQQ,372.77,Put,370,2023-11-24,16,3.6,3.61,3.62,3.72,1865,3490,"+1,876",16.29%,"15:00 ET"
QQQ,372.77,Put,365,2023-11-17,9,1.41,1.42,1.42,1.42,5150,47604,"+1,862",18.42%,"15:13 ET"
SLV,20.65,Call,21,2023-11-17,9,0.21,0.22,0.22,0.22,1190,94163,"+1,859",27.19%,"15:15 ET"
QQQ,372.77,Call,370,2023-11-08,0,2.46,2.5,2.53,2.45,7799,4016,"+1,845",0.00%,"15:14 ET"
SPY,437.23,Call,454,2023-12-15,37,1.46,1.46,1.47,1.45,1734,10580,"+1,827",11.27%,"14:58 ET"
TLT,89.51,Put,88,2023-11-10,2,0.14,0.15,0.15,0.14,4222,5595,"+1,825",22.74%,"15:11 ET"
TQQQ,39.11,Put,39,2023-11-10,2,0.58,0.59,0.59,0.59,9955,2252,"+1,805",52.35%,"15:14 ET"
SPY,437.23,Put,427,2023-11-17,9,0.75,0.76,0.76,0.75,2869,40452,"+1,794",14.46%,"15:15 ET"
IWM,169.74,Call,185,2024-06-21,226,5.23,5.27,5.3,5.39,516,18737,"+1,793",17.71%,"13:08 ET"
TQQQ,39.11,Call,39,2023-11-10,2,0.62,0.63,0.63,0.62,9127,6940,"+1,791",52.65%,"15:13 ET"
UNG,6.51,Put,6.5,2023-11-17,9,0.23,0.24,0.24,0.22,1368,9304,"+1,782",56.90%,"15:03 ET"
SPY,437.23,Put,435,2023-11-20,12,2.66,2.67,2.67,2.67,3092,2315,"+1,774",11.83%,"15:15 ET"
QQQ,372.77,Put,374,2023-11-10,2,2.6,2.61,2.61,2.6,4707,2684,"+1,772",16.30%,"15:15 ET"
SPY,437.23,Put,439,2023-11-24,16,4.88,4.89,4.9,4.92,802,1878,"+1,764",11.20%,"15:08 ET"
SPY,437.23,Call,440,2023-11-14,6,1.34,1.35,1.35,1.34,1959,2982,"+1,737",11.25%,"15:13 ET"
SPY,437.23,Put,420,2023-11-24,16,0.65,0.66,0.66,0.66,2252,14874,"+1,726",15.36%,"15:13 ET"
SPY,437.23,Call,440,2023-12-01,23,4.48,4.49,4.49,4.45,1828,9557,"+1,725",12.37%,"15:13 ET"
SLV,20.65,Call,21,2023-12-15,37,0.55,0.56,0.57,0.55,2200,5827,"+1,722",24.85%,"14:51 ET"
GDX,27.75,Call,30,2024-03-15,128,1.06,1.07,1.07,1.05,10918,20623,"+1,701",26.69%,"15:07 ET"
QQQ,372.77,Put,360,2023-11-10,2,0.1,0.11,0.11,0.1,2553,22780,"+1,700",25.79%,"15:15 ET"
SPY,437.23,Put,434,2023-11-24,16,2.83,2.84,2.85,2.9,2451,4119,"+1,694",12.06%,"15:12 ET"
QQQ,372.77,Call,368,2023-11-08,0,4.45,4.5,4.54,4.5,2650,4335,"+1,684",9.80%,"15:15 ET"
SPY,437.23,Put,428,2023-11-10,2,0.09,0.1,0.1,0.1,3663,13204,"+1,683",16.50%,"15:15 ET"
SPY,437.23,Put,435,2023-12-15,37,6.05,6.06,6.06,6.05,7977,38760,"+1,682",13.89%,"15:15 ET"
GLD,180.76,Put,182,2023-11-10,2,1.48,1.51,1.53,1.52,3003,2648,"+1,641",14.21%,"15:15 ET"
SPY,437.23,Put,430,2023-11-24,16,1.82,1.83,1.83,1.83,2799,7604,"+1,637",12.90%,"15:14 ET"
QQQ,372.77,Call,371,2023-11-09,1,2.36,2.38,2.4,2.4,9617,2367,"+1,630",19.44%,"15:13 ET"
QQQ,372.77,Call,380,2023-11-10,2,0.11,0.11,0.12,0.12,4912,5169,"+1,626",17.02%,"15:04 ET"
FXI,26.09,Call,27,2023-11-17,9,0.14,0.15,0.16,0.16,3345,9030,"+1,610",28.72%,"15:11 ET"
