Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Mid,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
TFC,28.23,Call,30,2024-01-19,81,1.3,1.35,1.4,1.25,2489,22224,"+8,286",39.72%,"14:32 ET"
TSLA,197.33,Put,150,2023-11-10,11,0.18,0.19,0.19,0.18,21352,11138,"+7,944",79.03%,"15:20 ET"
KVUE,18.67,Call,20,2024-02-16,109,0.75,0.83,0.9,0.85,937,18926,"+7,203",32.80%,"14:32 ET"
F,9.75,Put,10,2024-03-15,137,1.02,1.04,1.06,1.05,14419,27930,"+7,181",39.30%,"14:56 ET"
AMZN,132.78,Call,132,2023-11-03,4,2.56,2.57,2.58,2.55,31010,9923,"+7,044",39.03%,"15:20 ET"
JBLU,4.22,Put,2,2026-01-16,809,0.41,0.43,0.45,0.46,4000,6789,"+6,789",80.62%,"12:10 ET"
PFE,30.54,Call,30.5,2023-11-03,4,0.64,0.66,0.67,0.67,8877,8086,"+6,648",49.77%,"15:19 ET"
AMD,96.44,Put,85,2023-11-03,4,0.42,0.43,0.44,0.44,1770,8478,"+6,644",96.49%,"15:16 ET"
T,15.27,Call,16,2024-01-19,81,0.37,0.39,0.4,0.41,1094,84158,"+6,442",24.05%,"15:12 ET"
TSLA,197.33,Call,210,2023-11-03,4,1.24,1.25,1.26,1.25,108449,10988,"+6,069",59.99%,"15:19 ET"
AAPL,170.25,Put,160,2023-11-17,18,1.74,1.75,1.75,1.74,12044,48387,"+5,989",37.29%,"15:19 ET"
COIN,73.48,Call,85,2023-11-03,4,0.63,0.64,0.65,0.65,1297,7103,"+5,977",120.78%,"15:08 ET"
F,9.75,Put,10,2023-11-10,11,0.49,0.5,0.5,0.52,2392,6275,"+5,977",54.67%,"14:58 ET"
SOFI,6.93,Call,7,2023-11-03,4,0.25,0.26,0.27,0.26,22529,13688,"+5,968",99.55%,"15:19 ET"
GOOGL,124.56,Call,127,2023-11-10,11,1.63,1.64,1.65,1.62,3047,28138,"+5,898",28.52%,"15:17 ET"
X,33.79,Call,34,2023-11-03,4,0.26,0.27,0.28,0.28,1155,7216,"+5,849",28.26%,"15:13 ET"
DIS,80.8,Put,70,2023-12-15,46,0.75,0.76,0.77,0.76,6652,12900,"+5,847",38.58%,"15:15 ET"
LUV,22.49,Put,20,2023-12-15,46,0.43,0.44,0.44,0.44,721,8773,"+5,724",45.09%,"15:09 ET"
FREY,3.18,Call,4,2024-04-19,172,0.4,0.43,0.45,0.4,510,5519,"+5,500",72.81%,"15:13 ET"
F,9.75,Call,10,2023-11-10,11,0.14,0.15,0.15,0.15,11644,5621,"+5,490",35.83%,"15:19 ET"
AMZN,132.78,Put,125,2023-11-03,4,0.29,0.3,0.3,0.29,7391,8276,"+5,397",45.11%,"15:19 ET"
AAPL,170.25,Call,177.5,2023-11-03,4,0.78,0.79,0.79,0.79,10362,14766,"+5,391",44.08%,"15:19 ET"
PCG,16.23,Put,16,2023-11-17,18,0.27,0.3,0.33,0.29,6032,10502,"+5,231",27.68%,"15:00 ET"
SIRI,4.21,Put,4,2023-11-17,18,0.29,0.32,0.35,0.39,1073,116870,"+5,222",115.17%,"11:53 ET"
RIVN,15.72,Call,17,2023-11-03,4,0.1,0.11,0.11,0.1,5207,12181,"+5,194",78.42%,"15:18 ET"
AAPL,170.25,Call,177.5,2023-11-17,18,1.85,1.86,1.86,1.85,1127,7112,"+5,099",29.30%,"15:17 ET"
NVDA,412.36,Call,410,2023-11-03,4,10.45,10.52,10.6,10.4,22061,6894,"+5,067",50.34%,"15:19 ET"
CD,8.89,Call,12.5,2023-11-17,18,0,0.73,1.45,4,5004,5000,"+5,000",654.82%,"14:26 ET"
CD,8.89,Put,12.5,2023-11-17,18,3.4,4.45,5.5,8,5008,5000,"+5,000",235.14%,"14:26 ET"
HA,4.36,Put,3,2025-01-17,445,0.65,0.7,0.75,0.75,5679,16504,"+5,000",85.02%,"10:24 ET"
F,9.75,Call,12.35,2025-01-17,445,0.65,0.67,0.68,0.65,3359,27116,"+4,970",35.04%,"15:08 ET"
SQ,39.24,Call,45,2023-12-15,46,1.84,1.85,1.86,1.86,658,7660,"+4,853",67.70%,"15:16 ET"
TSLA,197.33,Put,130,2023-12-15,46,0.75,0.76,0.77,0.78,5647,17350,"+4,839",71.44%,"15:12 ET"
PFE,30.54,Put,29.5,2023-11-03,4,0.21,0.22,0.23,0.22,4097,5450,"+4,666",48.81%,"15:19 ET"
MSFT,337.76,Call,335,2023-12-15,46,14.5,14.58,14.65,14.4,785,12781,"+4,663",25.64%,"15:16 ET"
F,9.75,Put,10,2023-12-15,46,0.67,0.68,0.69,0.69,8356,22695,"+4,559",41.08%,"15:00 ET"
AAL,11.21,Put,5,2025-12-19,781,0.73,0.76,0.78,0.76,971,152268,"+4,527",69.63%,"14:45 ET"
AMZN,132.78,Put,130,2023-11-03,4,1.08,1.09,1.09,1.08,32365,9849,"+4,516",40.00%,"15:20 ET"
JBLU,4.22,Put,4,2024-06-21,235,0.74,0.76,0.78,0.76,2200,4707,"+4,502",71.73%,"13:25 ET"
F,9.75,Put,10,2023-11-03,4,0.43,0.44,0.44,0.45,18058,5708,"+4,432",75.67%,"15:16 ET"
TSLA,197.33,Put,207.5,2023-11-03,4,11.35,11.48,11.6,11.35,23023,7423,"+4,331",65.46%,"15:20 ET"
AA,25.28,Call,25,2023-11-17,18,1.46,1.47,1.48,1.42,793,6981,"+4,272",57.11%,"15:03 ET"
GOOGL,124.56,Call,127,2023-11-03,4,0.76,0.77,0.77,0.75,6347,6567,"+4,197",30.15%,"15:18 ET"
SNAP,9.73,Call,10,2023-11-10,11,0.27,0.28,0.28,0.28,2623,7344,"+4,166",57.75%,"15:17 ET"
AMZN,132.78,Call,145,2023-12-15,46,1.83,1.84,1.84,1.83,5302,26997,"+4,152",29.68%,"15:19 ET"
F,9.75,Put,10,2024-01-19,81,0.79,0.8,0.8,0.79,2399,36593,"+4,148",36.54%,"15:17 ET"
INTC,35.82,Put,35,2024-03-15,137,2.58,2.59,2.6,2.57,1557,16197,"+4,065",37.72%,"15:04 ET"
NAT,4.57,Call,4.5,2023-11-17,18,0.2,0.23,0.25,0.2,2357,13179,"+4,059",39.32%,"14:53 ET"
TSLA,197.33,Call,215,2023-11-03,4,0.63,0.64,0.64,0.63,62503,13636,"+4,051",60.72%,"15:20 ET"
BAC,25.69,Call,25.5,2023-11-10,11,0.71,0.72,0.73,0.71,563,4299,"+4,048",32.62%,"15:07 ET"
WE,2.57,Put,1.5,2023-11-03,4,0.1,0.13,0.15,0.1,1584,4446,"+4,019",536.51%,"15:12 ET"
CVNA,27.64,Call,33,2023-11-03,4,0.81,0.83,0.84,0.78,516,4333,"+3,964",207.60%,"15:12 ET"
XPO,77.88,Call,80,2023-11-17,18,2.45,2.53,2.6,2.57,1360,4294,"+3,954",47.50%,"15:04 ET"
XPO,77.88,Call,72.5,2023-11-17,18,6.9,7.05,7.2,6.8,1281,4184,"+3,925",50.18%,"15:00 ET"
GOOGL,124.56,Call,126,2023-11-03,4,1.15,1.16,1.17,1.13,6925,5749,"+3,902",31.21%,"15:18 ET"
INTC,35.82,Put,36,2023-12-15,46,1.73,1.73,1.74,1.74,2633,19102,"+3,845",34.97%,"15:08 ET"
ET,13.15,Call,13.5,2023-11-17,18,0.13,0.14,0.14,0.14,995,5706,"+3,823",24.96%,"15:19 ET"
HPQ,26.24,Put,23,2024-06-21,235,1.32,1.35,1.38,1.4,500,4856,"+3,706",35.71%,"14:03 ET"
AAPL,170.25,Call,175,2023-11-03,4,1.49,1.5,1.5,1.49,23990,19326,"+3,649",46.62%,"15:19 ET"
MPW,4.82,Call,5,2023-11-17,18,0.22,0.24,0.26,0.22,660,7187,"+3,614",69.85%,"14:59 ET"
SQ,39.24,Put,40,2023-11-03,4,2.95,2.96,2.97,3,585,4744,"+3,589",155.75%,"15:04 ET"
BEKE,15.36,Put,14.5,2023-11-17,18,0.46,0.48,0.5,0.49,5283,3550,"+3,550",64.86%,"14:33 ET"
GOLD,16.12,Call,17,2023-11-17,18,0.26,0.27,0.27,0.25,612,15920,"+3,490",39.25%,"15:07 ET"
F,9.75,Call,10,2024-06-21,235,0.98,0.99,1,0.98,3231,6225,"+3,394",35.69%,"14:56 ET"
F,9.75,Call,11.35,2024-01-19,81,0.16,0.17,0.17,0.17,2933,49880,"+3,392",35.02%,"15:19 ET"
F,9.75,Put,10,2025-01-17,445,1.65,1.67,1.7,1.68,642,63895,"+3,389",37.64%,"14:44 ET"
AAPL,170.25,Put,165,2023-11-03,4,1.76,1.77,1.78,1.76,23975,17702,"+3,385",54.40%,"15:19 ET"
BAC,25.69,Call,25.5,2023-11-03,4,0.52,0.53,0.53,0.52,5932,5469,"+3,377",36.34%,"15:19 ET"
F,9.75,Put,10,2023-11-17,18,0.55,0.56,0.56,0.55,11992,17645,"+3,371",49.18%,"15:17 ET"
TSLA,197.33,Call,225,2023-11-17,18,1.75,1.76,1.77,1.78,4446,9056,"+3,363",52.15%,"15:19 ET"
AMZN,132.78,Put,128,2023-11-03,4,0.65,0.66,0.66,0.65,8825,3978,"+3,356",42.02%,"15:19 ET"
SOFI,6.93,Put,7,2023-11-17,18,0.46,0.47,0.48,0.48,4723,32325,"+3,355",73.89%,"15:18 ET"
TSLA,197.33,Put,180,2023-11-03,4,0.75,0.76,0.77,0.76,23258,10098,"+3,341",74.44%,"15:20 ET"
AAPL,170.25,Put,165,2023-12-15,46,4.3,4.32,4.35,4.34,2011,25223,"+3,291",29.34%,"15:18 ET"
AMZN,132.78,Put,132,2023-11-03,4,1.74,1.75,1.75,1.75,14998,8402,"+3,282",38.26%,"15:20 ET"
META,303.26,Call,330,2023-12-15,46,6.15,6.2,6.25,6.2,1318,8672,"+3,250",34.47%,"15:17 ET"
GOOGL,124.56,Call,125,2023-11-03,4,1.65,1.66,1.67,1.62,10701,5573,"+3,247",32.37%,"15:17 ET"
MARA,8.84,Call,7.5,2023-11-03,4,1.39,1.41,1.43,1.36,1245,4102,"+3,221",137.51%,"14:41 ET"
TSLA,197.33,Call,212.5,2023-11-03,4,0.88,0.89,0.9,0.9,43873,4751,"+3,220",60.48%,"15:20 ET"
INTC,35.82,Put,35,2023-11-03,4,0.27,0.28,0.28,0.28,4311,3776,"+3,173",43.02%,"15:19 ET"
AMZN,132.78,Call,145,2024-02-16,109,5.95,6,6.05,6.05,685,16963,"+3,149",34.21%,"15:16 ET"
C,38.92,Call,40,2023-11-03,4,0.1,0.11,0.11,0.1,1637,10886,"+3,148",27.46%,"15:16 ET"
AMD,96.44,Put,85,2023-12-15,46,2.49,2.5,2.51,2.5,624,21949,"+3,133",54.38%,"15:20 ET"
VALE,13.51,Call,15,2023-12-15,46,0.1,0.11,0.12,0.11,953,14373,"+3,125",28.54%,"14:48 ET"
AMZN,132.78,Call,134,2023-11-03,4,1.49,1.5,1.51,1.5,12175,4866,"+3,113",36.85%,"15:19 ET"
SQ,39.24,Call,42.5,2024-01-19,81,3.5,3.53,3.55,3.55,5747,12926,"+3,048",63.09%,"15:18 ET"
AMZN,132.78,Put,110,2023-12-15,46,0.71,0.72,0.73,0.72,4270,17039,"+3,044",40.70%,"15:19 ET"
XOM,105.77,Call,110,2023-11-03,4,0.15,0.16,0.16,0.16,2378,5483,"+3,035",29.62%,"15:17 ET"
AMZN,132.78,Call,138,2023-11-17,18,1.8,1.81,1.82,1.8,2114,4282,"+3,020",31.43%,"15:18 ET"
AMZN,132.78,Call,136,2023-11-03,4,0.75,0.76,0.76,0.74,12222,6527,"+3,003",34.89%,"15:19 ET"
AAPL,170.25,Put,162.5,2023-11-03,4,1.17,1.17,1.18,1.19,6710,6448,"+2,996",55.62%,"15:19 ET"
AMD,96.44,Call,130,2024-01-19,81,1.06,1.08,1.09,1.07,5768,19159,"+2,984",46.04%,"15:11 ET"
AAL,11.21,Call,11,2023-12-15,46,0.84,0.85,0.86,0.85,729,4009,"+2,972",46.61%,"15:19 ET"
UBER,42.76,Put,40.5,2023-11-03,4,0.16,0.18,0.19,0.16,2215,4663,"+2,938",50.98%,"15:16 ET"
MSFT,337.76,Call,335,2023-11-03,4,5.8,5.85,5.9,5.87,8210,7792,"+2,904",31.13%,"15:20 ET"
TSLA,197.33,Put,205,2023-11-03,4,9.5,9.58,9.65,9.57,32934,7742,"+2,876",66.05%,"15:19 ET"
AAPL,170.25,Put,167.5,2023-11-10,11,3.2,3.25,3.3,3.3,1758,5282,"+2,863",39.16%,"15:14 ET"
LI,35.17,Put,33,2023-11-03,4,0.19,0.2,0.2,0.2,2491,3420,"+2,848",63.83%,"15:12 ET"
BAC,25.69,Call,25.5,2023-11-17,18,0.87,0.88,0.89,0.88,826,3941,"+2,835",32.92%,"15:17 ET"
AAPL,170.25,Call,172.5,2023-11-03,4,2.52,2.53,2.53,2.5,15804,12301,"+2,795",49.75%,"15:18 ET"
PFE,30.54,Call,31,2023-11-03,4,0.41,0.42,0.42,0.42,10788,10683,"+2,778",47.54%,"15:20 ET"
AMZN,132.78,Call,137,2023-11-03,4,0.5,0.51,0.51,0.49,6332,8282,"+2,755",34.10%,"15:19 ET"
PLUG,5.68,Call,6,2023-11-03,4,0.1,0.11,0.12,0.11,6323,5208,"+2,744",96.51%,"15:05 ET"
F,9.75,Call,15,2024-06-21,235,0.1,0.11,0.11,0.11,3422,15940,"+2,730",36.72%,"15:00 ET"
PFE,30.54,Put,30,2023-11-10,11,0.65,0.66,0.67,0.65,998,3540,"+2,717",43.30%,"15:08 ET"
JBLU,4.22,Put,3,2025-01-17,445,0.51,0.54,0.58,0.59,2000,24660,"+2,717",73.67%,"11:29 ET"
TSLA,197.33,Put,185,2023-11-03,4,1.39,1.4,1.41,1.4,26073,6922,"+2,706",72.00%,"15:19 ET"
QSR,66.6,Put,67.5,2023-11-17,18,2.25,2.33,2.4,2.65,1569,2977,"+2,675",32.39%,"13:10 ET"
SCHW,50.88,Put,50,2023-11-03,4,0.51,0.53,0.54,0.53,670,3807,"+2,668",45.82%,"15:11 ET"
AAPL,170.25,Call,167.5,2023-11-03,4,5.3,5.32,5.35,5.3,4288,4326,"+2,662",53.93%,"15:19 ET"
CVX,145.53,Call,150,2023-11-17,18,1.23,1.25,1.26,1.24,5111,3170,"+2,646",22.26%,"15:19 ET"
NVDA,412.36,Put,390,2023-11-03,4,1.83,1.85,1.87,1.85,18328,5652,"+2,631",54.85%,"15:20 ET"
AMZN,132.78,Call,129,2023-11-03,4,4.55,4.63,4.7,4.65,4522,5380,"+2,630",41.70%,"15:17 ET"
AMZN,132.78,Call,140,2023-11-10,11,0.62,0.63,0.64,0.63,4308,4896,"+2,621",30.61%,"15:18 ET"
META,303.26,Put,300,2023-11-17,18,8.1,8.15,8.2,8.3,2581,12017,"+2,617",37.72%,"15:16 ET"
T,15.27,Call,15,2023-11-03,4,0.36,0.38,0.39,0.37,2102,6474,"+2,593",31.64%,"15:18 ET"
TSLA,197.33,Call,230,2023-11-24,25,1.8,1.82,1.83,1.8,3972,4326,"+2,586",49.41%,"15:18 ET"
AMZN,132.78,Call,134,2023-11-17,18,3.45,3.48,3.5,3.42,2013,4177,"+2,581",33.30%,"15:13 ET"
SOFI,6.93,Call,10,2024-01-19,81,0.14,0.15,0.15,0.14,7182,66056,"+2,578",63.11%,"15:18 ET"
TSLA,197.33,Put,220,2023-11-03,4,22.5,22.6,22.7,22.95,5043,9285,"+2,570",78.76%,"15:17 ET"
COIN,73.48,Call,83,2023-11-03,4,0.9,0.92,0.93,0.91,848,3037,"+2,552",120.14%,"15:13 ET"
TSLA,197.33,Call,230,2023-11-03,4,0.1,0.11,0.11,0.12,19081,14428,"+2,542",68.26%,"15:19 ET"
MCD,260.98,Call,257.5,2023-11-10,11,5.85,5.95,6.05,5.8,2737,2579,"+2,517",20.68%,"14:54 ET"
AAPL,170.25,Put,155,2023-11-17,18,0.97,0.98,0.98,1,4716,32617,"+2,504",39.13%,"15:12 ET"
PLTR,14.75,Call,17,2023-12-15,46,0.79,0.8,0.8,0.81,810,10154,"+2,485",72.74%,"15:06 ET"
PFE,30.54,Call,35,2024-01-19,81,0.34,0.35,0.35,0.34,6010,56035,"+2,482",27.96%,"15:13 ET"
AAL,11.21,Call,11,2023-11-03,4,0.33,0.34,0.35,0.34,4694,3358,"+2,437",47.73%,"15:19 ET"
AMBC,11.9,Call,12.5,2024-02-16,109,0.8,0.93,1.05,1,994,6210,"+2,428",44.52%,"11:07 ET"
MARA,8.84,Call,10,2023-11-03,4,0.14,0.15,0.16,0.14,18781,10014,"+2,421",135.26%,"15:19 ET"
SOFI,6.93,Put,6.5,2023-11-03,4,0.12,0.13,0.13,0.12,21485,53794,"+2,420",102.64%,"15:19 ET"
TSLA,197.33,Put,210,2023-11-03,4,13.35,13.45,13.55,13.4,16297,7990,"+2,410",66.93%,"15:19 ET"
XOM,105.77,Call,105,2023-11-03,4,1.78,1.79,1.8,1.76,2314,2962,"+2,397",31.69%,"15:09 ET"
PLTR,14.75,Call,16.5,2023-11-03,4,0.34,0.35,0.35,0.34,3272,8807,"+2,375",146.31%,"15:19 ET"
GOOGL,124.56,Call,125,2023-12-15,46,5.35,5.38,5.4,5.39,2075,12013,"+2,366",28.42%,"15:19 ET"
AMZN,132.78,Call,129,2023-11-10,11,5.55,5.6,5.65,5.51,1935,3311,"+2,365",36.22%,"15:10 ET"
AMZN,132.78,Call,140,2024-03-15,137,9.2,9.25,9.3,9.26,1244,18746,"+2,335",34.40%,"15:07 ET"
AMZN,132.78,Put,129,2023-11-03,4,0.83,0.84,0.84,0.84,8040,2889,"+2,330",40.99%,"15:19 ET"
F,9.75,Call,11,2024-06-21,235,0.61,0.62,0.63,0.61,1667,2502,"+2,300",34.58%,"15:00 ET"
MARA,8.84,Put,9,2023-11-03,4,0.55,0.57,0.58,0.54,6846,5105,"+2,286",128.66%,"15:18 ET"
AAPL,170.25,Call,170,2023-11-03,4,3.8,3.83,3.85,3.85,15639,15326,"+2,276",52.82%,"15:20 ET"
SAVE,13.09,Put,10,2024-01-19,81,1.9,1.93,1.96,1.89,1958,23917,"+2,275",157.09%,"15:13 ET"
AMZN,132.78,Call,132,2023-11-10,11,3.6,3.65,3.7,3.6,6143,2967,"+2,259",34.07%,"15:17 ET"
CVX,145.53,Call,150,2023-12-15,46,2.79,2.8,2.82,2.8,733,2778,"+2,242",21.98%,"15:18 ET"
COIN,73.48,Call,82,2023-11-03,4,1.08,1.1,1.12,1.09,2014,3010,"+2,234",120.63%,"15:16 ET"
AMD,96.44,Call,110,2023-11-03,4,0.29,0.3,0.3,0.3,8162,7998,"+2,210",84.99%,"15:17 ET"
AMC,9.95,Put,9,2023-11-03,4,0.12,0.13,0.13,0.13,8570,5593,"+2,207",116.36%,"15:18 ET"
COIN,73.48,Put,65,2023-11-03,4,1.14,1.15,1.17,1.16,1845,2567,"+2,196",143.12%,"15:16 ET"
NVDA,412.36,Put,400,2023-11-03,4,3.7,3.75,3.8,3.75,30139,8108,"+2,188",52.55%,"15:20 ET"
F,9.75,Put,10,2024-06-21,235,1.25,1.26,1.27,1.27,1511,23016,"+2,166",37.48%,"15:16 ET"
NIO,7.53,Call,7.5,2023-11-03,4,0.25,0.26,0.27,0.25,4012,4587,"+2,158",69.71%,"15:05 ET"
TSLA,197.33,Put,197.5,2023-11-03,4,5.15,5.18,5.2,5.2,42887,3705,"+2,156",67.44%,"15:19 ET"
GOOG,125.79,Put,125,2023-11-03,4,1.18,1.19,1.2,1.22,4006,3672,"+2,146",31.94%,"15:19 ET"
INTC,35.82,Put,35.5,2023-11-03,4,0.43,0.44,0.44,0.45,1977,2268,"+2,140",41.74%,"15:19 ET"
F,9.75,Put,10.5,2023-11-03,4,0.88,0.89,0.9,0.89,1468,4179,"+2,137",103.77%,"15:19 ET"
F,9.75,Put,9.5,2023-11-03,4,0.14,0.15,0.15,0.14,9876,2600,"+2,136",63.55%,"15:19 ET"
PYPL,51.07,Call,55,2023-11-17,18,1.42,1.43,1.44,1.42,1059,8615,"+2,135",61.21%,"15:15 ET"
AMD,96.44,Call,100,2023-11-03,4,2.26,2.27,2.28,2.27,11784,5131,"+2,130",90.08%,"15:20 ET"
NFLX,411.32,Put,407.5,2023-11-03,4,4.7,4.78,4.85,4.85,2127,2290,"+2,130",40.19%,"15:19 ET"
SQ,39.24,Call,45,2023-11-17,18,1.15,1.16,1.17,1.14,1638,12219,"+2,112",86.84%,"14:55 ET"
AMZN,132.78,Put,120,2023-11-17,18,0.65,0.66,0.66,0.66,7942,50410,"+2,088",39.63%,"15:17 ET"
VZ,34.73,Call,36,2023-12-15,46,0.57,0.58,0.59,0.59,666,5541,"+2,076",22.77%,"15:05 ET"
SA,11.24,Call,15,2024-05-17,200,0.6,0.65,0.7,0.55,2000,2210,"+2,050",48.96%,"11:35 ET"
PBR,15.1,Put,12,2024-01-19,81,0.2,0.21,0.22,0.23,623,51970,"+2,048",46.77%,"13:04 ET"
AMZN,132.78,Call,140,2023-11-03,4,0.13,0.14,0.14,0.13,9100,9950,"+2,043",33.10%,"15:19 ET"
AMC,9.95,Put,9.5,2023-11-03,4,0.26,0.27,0.27,0.27,10925,3903,"+2,023",114.72%,"15:18 ET"
NVDA,412.36,Call,425,2023-11-03,4,3.65,3.7,3.75,3.75,12843,6999,"+2,019",47.13%,"15:19 ET"
MARA,8.84,Call,9.5,2023-11-03,4,0.24,0.25,0.26,0.25,13071,4785,"+2,015",134.77%,"15:20 ET"
RIVN,15.72,Put,16,2023-11-03,4,0.76,0.77,0.78,0.75,1040,4674,"+2,007",81.81%,"15:20 ET"
F,9.75,Call,10,2024-01-19,81,0.52,0.53,0.53,0.53,4288,6401,"+2,007",34.64%,"15:19 ET"
BMY,50.99,Put,48,2023-11-17,18,0.17,0.19,0.21,0.16,1509,2014,"+2,001",26.13%,"14:52 ET"
TSLA,197.33,Call,222.5,2023-11-17,18,2.09,2.1,2.11,2.06,1342,3018,"+1,997",52.08%,"15:18 ET"
F,9.75,Call,9.5,2023-11-03,4,0.27,0.29,0.3,0.28,4289,1995,"+1,993",12.69%,"15:14 ET"
SIRI,4.21,Call,5,2023-11-17,18,0.15,0.16,0.16,0.15,690,28509,"+1,972",107.33%,"15:18 ET"
AMC,9.95,Call,9.5,2023-11-03,4,0.7,0.72,0.73,0.71,6694,4497,"+1,948",108.26%,"15:17 ET"
TSLA,197.33,Put,172.5,2023-11-03,4,0.27,0.28,0.28,0.27,5685,2621,"+1,934",77.84%,"15:19 ET"
NLY,15.12,Put,15,2023-11-03,4,0.15,0.16,0.17,0.19,1862,3594,"+1,920",35.95%,"14:38 ET"
PLUG,5.68,Put,6.5,2023-11-10,11,0.95,0.97,0.98,0.99,961,2516,"+1,919",106.30%,"13:39 ET"
AMZN,132.78,Call,138,2023-11-03,4,0.32,0.33,0.33,0.32,6307,3693,"+1,918",33.30%,"15:19 ET"
NVDA,412.36,Call,430,2023-11-03,4,2.34,2.36,2.38,2.38,18268,7624,"+1,898",45.91%,"15:20 ET"
BAC,25.69,Call,25,2023-11-03,4,0.88,0.9,0.91,0.89,1074,2595,"+1,897",39.77%,"15:19 ET"
GOOGL,124.56,Call,128,2023-11-03,4,0.47,0.48,0.48,0.46,21044,7423,"+1,894",29.28%,"15:17 ET"
AMZN,132.78,Put,131,2023-11-03,4,1.38,1.38,1.39,1.4,16954,3243,"+1,887",39.18%,"15:19 ET"
F,9.75,Call,11,2024-03-15,137,0.39,0.4,0.41,0.41,3953,5370,"+1,869",35.69%,"15:14 ET"
META,303.26,Put,295,2023-11-03,4,2.1,2.12,2.13,2.09,5687,2938,"+1,859",42.76%,"15:18 ET"
TSLA,197.33,Put,195,2023-11-03,4,4.05,4.1,4.15,4.1,52004,6917,"+1,857",67.97%,"15:20 ET"
AMZN,132.78,Put,112.5,2024-01-19,81,1.82,1.83,1.84,1.86,1078,24512,"+1,857",37.80%,"14:59 ET"
SOFI,6.93,Call,7,2023-11-17,18,0.42,0.43,0.43,0.41,4231,6752,"+1,854",72.74%,"15:11 ET"
WFC,39.54,Call,39,2023-11-03,4,0.71,0.74,0.76,0.72,2774,2964,"+1,853",24.79%,"15:10 ET"
RIG,6.64,Put,6.5,2023-11-03,4,0.18,0.19,0.19,0.18,3635,2218,"+1,851",89.25%,"15:18 ET"
TSLA,197.33,Put,200,2023-11-03,4,6.4,6.45,6.5,6.45,90244,10446,"+1,842",66.59%,"15:20 ET"
AMC,9.95,Call,10,2023-11-03,4,0.44,0.45,0.45,0.45,21306,6938,"+1,826",112.28%,"15:19 ET"
RBLX,31.68,Call,32,2023-11-03,4,0.61,0.62,0.63,0.63,1057,3277,"+1,823",59.74%,"15:18 ET"
MCD,260.98,Call,265,2023-11-17,18,2.66,2.72,2.78,2.88,1497,4861,"+1,821",18.20%,"15:19 ET"
MTDR,60.07,Call,60,2024-01-19,81,4.7,4.8,4.9,4.92,2513,2555,"+1,809",41.28%,"14:02 ET"
AAPL,170.25,Put,167.5,2023-11-03,4,2.56,2.57,2.57,2.58,19205,6451,"+1,803",53.32%,"15:19 ET"
RIOT,9.59,Put,9.5,2023-11-03,4,0.39,0.41,0.42,0.4,4852,5588,"+1,784",111.93%,"15:16 ET"
DIS,80.8,Call,81,2023-11-03,4,0.97,0.98,0.99,1.01,2233,3611,"+1,778",31.62%,"15:16 ET"
META,303.26,Call,300,2023-11-17,18,12.35,12.4,12.45,12.3,1651,13636,"+1,774",38.09%,"15:16 ET"
TSLA,197.33,Put,195,2023-11-24,25,9.35,9.4,9.45,9.78,1135,2763,"+1,764",54.64%,"15:09 ET"
