Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
PARA,15.67,Call,15,2023-07-21,31,1.24,1.26,1.27,1.27,846,3055,-621,50.30%,"15:56 ET"
TSLA,274.45,Call,275,2023-09-15,87,31.85,32.03,32.2,32.05,589,3079,-605,57.77%,"15:56 ET"
KO,61.26,Call,62,2023-06-30,10,0.21,0.22,0.24,0.22,1379,3654,-595,12.14%,2023-06-20
GOOGL,123.1,Put,120,2023-06-23,3,0.24,0.25,0.26,0.25,5206,3481,-567,28.10%,"15:59 ET"
JD,37.17,Call,40,2023-09-15,87,2.47,2.49,2.51,2.52,1655,13431,-543,48.31%,"15:57 ET"
AMC,4.59,Call,4.5,2023-06-23,3,0.22,0.23,0.23,0.22,9631,10606,-542,103.56%,2023-06-20
PBR,14.23,Call,17,2023-10-20,122,0.23,0.34,0.45,0.24,601,2145,-542,34.39%,2023-06-20
IRBT,50.42,Call,55,2023-09-15,87,2,2.75,3.5,3.4,737,4682,-539,50.32%,"15:50 ET"
XPEV,10.88,Call,14,2023-07-21,31,0.21,0.22,0.23,0.21,2161,12365,-529,79.86%,2023-06-20
U,40.01,Call,45,2023-07-21,31,1.4,1.42,1.44,1.44,2446,8592,-527,67.05%,2023-06-20
IRBT,50.42,Call,60,2023-09-15,87,0.65,0.7,0.75,0.7,1228,4783,-526,32.56%,"14:54 ET"
RIDE,3.5,Call,4,2023-06-23,3,0.15,0.18,0.2,0.2,673,4859,-524,296.95%,"15:32 ET"
RVLV,15.94,Call,17.5,2023-07-21,31,0.4,0.45,0.5,0.44,823,3759,-521,52.35%,2023-06-20
BMY,66.03,Call,65,2023-06-30,10,1.42,1.52,1.61,1.55,1164,1705,-521,21.39%,2023-06-20
COIN,57.09,Put,50,2023-06-30,10,0.74,0.77,0.79,0.75,3463,2042,-514,87.88%,"15:59 ET"
DISH,6.63,Call,7,2023-07-21,31,0.63,0.64,0.65,0.65,2033,2628,-506,102.66%,"15:55 ET"
INTC,35,Call,40,2023-08-18,59,0.88,0.9,0.91,0.89,2842,14374,-502,44.25%,"15:57 ET"
INTC,35,Call,33,2023-06-23,3,2.11,2.16,2.21,2.08,872,10503,-502,63.54%,"15:55 ET"
PFE,39.34,Call,40,2023-09-15,87,1.27,1.29,1.3,1.29,1617,36745,-491,20.22%,2023-06-20
AI,43.19,Call,42.5,2023-06-23,3,2.35,2.43,2.5,2.45,1857,678,-484,134.15%,2023-06-20
PYPL,68.89,Call,70,2023-06-30,10,1.23,1.24,1.25,1.23,15367,4657,-481,36.85%,"15:59 ET"
PDD,74.32,Put,65,2023-07-21,31,0.89,0.93,0.97,0.98,3686,5509,-479,50.02%,"15:49 ET"
RCL,96.6,Put,92.5,2023-07-21,31,2,2.05,2.1,2.06,1785,5252,-476,35.48%,2023-06-20
AMD,118.93,Call,140,2023-06-30,10,0.26,0.27,0.28,0.25,1938,3794,-465,59.63%,"15:59 ET"
HOOD,10,Call,10,2023-07-21,31,0.57,0.58,0.59,0.57,1420,3822,-460,47.26%,"15:59 ET"
UBER,42.17,Call,42.5,2023-07-21,31,1.55,1.57,1.58,1.57,1785,39868,-455,33.42%,2023-06-20
ET,12.75,Call,13,2023-07-21,31,0.17,0.18,0.18,0.17,5105,100422,-453,19.34%,2023-06-20
NVDA,438.08,Call,400,2023-07-21,31,46.6,46.93,47.25,47.2,837,9312,-442,44.76%,"15:58 ET"
SOFI,8.59,Call,11,2023-07-21,31,0.15,0.16,0.16,0.16,1503,8447,-441,77.96%,"15:59 ET"
ENVX,14.68,Call,14.5,2023-06-23,3,0.6,0.63,0.65,0.6,535,560,-435,95.09%,"15:59 ET"
INTC,35,Call,34,2023-08-18,59,2.95,2.96,2.97,2.94,855,11620,-425,43.20%,"15:57 ET"
CCL,15.9,Call,40,2024-01-19,213,0.09,0.1,0.1,0.1,586,25191,-420,59.10%,2023-06-20
AMZN,125.78,Put,105,2023-07-21,31,0.21,0.22,0.23,0.21,522,26789,-407,36.70%,"15:54 ET"
AMC,4.59,Put,3,2023-07-21,31,0.28,0.3,0.32,0.3,15554,144154,-405,205.42%,2023-06-20
PLTR,15.79,Call,19,2023-08-18,59,0.97,0.98,0.99,0.97,788,14454,-405,78.36%,2023-06-20
NKE,109.54,Call,120,2023-07-21,31,1.53,1.56,1.58,1.55,1864,7690,-404,38.10%,2023-06-20
CVNA,23.52,Put,24,2023-06-23,3,1.36,1.41,1.45,1.41,2849,1037,-404,135.01%,2023-06-20
K,65.56,Put,62.5,2023-07-21,31,0.15,0.2,0.25,0.24,640,1496,-403,16.38%,2023-06-20
JD,37.17,Call,40,2023-06-30,10,0.33,0.35,0.36,0.34,862,2605,-403,50.28%,"15:59 ET"
NKE,109.54,Call,110,2023-07-21,31,4.95,5,5.05,5.02,2951,4157,-401,39.80%,2023-06-20
BABA,87.93,Call,90,2023-06-23,3,0.8,0.81,0.81,0.8,10203,5706,-389,50.27%,2023-06-20
SOFI,8.59,Call,20,2024-01-19,213,0.19,0.2,0.2,0.2,898,22931,-385,71.04%,"15:57 ET"
PYPL,68.89,Call,80,2023-07-21,31,0.42,0.43,0.44,0.44,2071,8292,-383,39.97%,"15:57 ET"
NIO,9.35,Put,8.5,2023-06-30,10,0.1,0.11,0.12,0.11,1522,3744,-381,68.35%,2023-06-20
WBA,32.39,Call,32.5,2023-07-21,31,1.23,1.25,1.27,1.29,932,12727,-379,34.89%,"15:48 ET"
SPCE,6.01,Call,8,2023-07-21,31,0.7,0.72,0.74,0.72,2022,4429,-373,188.07%,2023-06-20
DRS,16.95,Call,15,2023-07-21,31,1.85,2.03,2.2,2.2,630,5346,-371,44.90%,"15:54 ET"
ZM,70.56,Call,80,2023-07-21,31,1.09,1.12,1.14,1.12,1577,24490,-368,48.03%,"15:59 ET"
SNAP,10.58,Call,12,2023-08-18,59,0.66,0.68,0.69,0.69,2303,11873,-365,69.07%,2023-06-20
TSLA,274.45,Call,305,2023-07-21,31,11.05,11.13,11.2,11.15,679,3150,-364,68.15%,"15:59 ET"
TSLA,274.45,Put,215,2023-08-18,59,5.35,5.4,5.45,5.4,1607,2839,-363,64.10%,"15:59 ET"
META,284.33,Call,280,2023-06-23,3,6.6,6.7,6.8,6.8,9628,2796,-358,41.25%,"15:59 ET"
UPS,177.27,Call,185,2023-06-23,3,0.35,0.37,0.38,0.38,6762,3908,-355,39.73%,2023-06-20
NIO,9.35,Call,15,2024-01-19,213,0.63,0.64,0.65,0.64,696,39481,-353,67.46%,2023-06-20
NVDA,438.08,Put,410,2023-07-21,31,9.45,9.6,9.75,9.47,771,1251,-353,42.86%,"15:58 ET"
SOFI,8.59,Call,7,2025-01-17,577,3.5,3.58,3.65,3.65,1099,26218,-347,66.73%,"15:58 ET"
U,40.01,Call,40,2023-06-30,10,1.84,1.88,1.92,1.88,555,720,-340,70.01%,2023-06-20
BABA,87.93,Call,90,2023-07-21,31,3.45,3.48,3.5,3.48,3064,32197,-340,41.36%,2023-06-20
SNAP,10.58,Put,10,2023-07-21,31,0.52,0.53,0.53,0.51,1445,15748,-335,66.83%,2023-06-20
XPEV,10.88,Call,12,2023-07-07,17,0.28,0.3,0.31,0.3,5549,2206,-331,73.08%,2023-06-20
ATVI,81.89,Call,100,2024-01-19,213,0.75,0.85,0.95,0.8,5704,54303,-331,19.12%,"15:59 ET"
U,40.01,Call,41,2023-06-23,3,0.77,0.78,0.79,0.78,1457,709,-326,82.26%,2023-06-20
NKE,109.54,Call,115,2023-06-23,3,0.1,0.11,0.11,0.11,2848,3559,-321,35.84%,2023-06-20
BABA,87.93,Call,115,2023-07-21,31,0.31,0.34,0.37,0.31,515,9898,-320,54.19%,2023-06-20
GOOG,123.85,Put,120,2023-06-23,3,0.17,0.19,0.2,0.15,2250,2009,-314,29.51%,"15:47 ET"
NKLA,1.32,Call,1,2025-01-17,577,0.5,0.51,0.52,0.54,1220,61192,-312,48.12%,"15:35 ET"
PYPL,68.89,Call,65,2023-06-30,10,4.3,4.35,4.4,4.42,701,2416,-309,37.35%,"15:59 ET"
T,15.78,Call,18,2023-10-20,122,0.16,0.17,0.17,0.16,12252,24310,-302,22.28%,2023-06-20
SOFI,8.59,Call,10,2023-10-20,122,0.91,0.92,0.93,0.93,847,14445,-302,69.55%,"15:59 ET"
PBR,14.23,Call,12,2024-01-19,213,2.55,2.64,2.73,2.7,2180,26118,-298,43.74%,2023-06-20
RBLX,41.77,Call,41.5,2023-06-23,3,1.03,1.06,1.09,1.1,867,1323,-295,60.39%,2023-06-20
AAPL,185.01,Call,175,2023-07-21,31,11.7,11.8,11.9,11.75,1198,70781,-295,21.67%,"15:59 ET"
MSFT,338.05,Call,330,2023-06-23,3,8.75,9.13,9.5,9.17,542,1628,-294,31.10%,"15:59 ET"
AAPL,185.01,Call,185,2023-09-15,87,8.65,8.73,8.8,8.9,767,22164,-294,21.39%,"15:58 ET"
AAPL,185.01,Call,215,2024-01-19,213,3.2,3.28,3.35,3.3,12560,57062,-293,19.28%,"15:54 ET"
OXY,57.23,Call,70,2023-08-18,59,0.14,0.15,0.15,0.15,1274,3641,-288,29.23%,2023-06-20
TSLA,274.45,Call,252.5,2023-06-23,3,22.55,22.73,22.9,22.75,1398,2592,-287,69.14%,"15:59 ET"
AAPL,185.01,Call,200,2025-01-17,577,21,21.25,21.5,21.39,1059,14500,-287,23.58%,"15:59 ET"
RBLX,41.77,Call,41,2023-06-23,3,1.32,1.34,1.36,1.39,823,819,-280,59.60%,2023-06-20
INTC,35,Call,45,2024-01-19,213,1.27,1.29,1.31,1.3,1605,56293,-273,38.18%,"15:52 ET"
AAPL,185.01,Call,200,2023-09-15,87,2.35,2.37,2.39,2.41,1944,24798,-272,18.73%,"15:58 ET"
AMD,118.93,Put,125,2023-06-23,3,6.45,6.6,6.75,6.4,598,3160,-266,57.06%,"15:54 ET"
TSLA,274.45,Put,260,2023-08-18,59,18.3,18.43,18.55,18.4,2151,2614,-264,60.46%,"15:59 ET"
META,284.33,Call,325,2023-07-21,31,1.35,1.38,1.4,1.36,694,1273,-260,34.04%,"15:58 ET"
NIO,9.35,Call,9,2023-07-21,31,0.91,0.92,0.92,0.91,1121,14348,-260,65.69%,2023-06-20
MU,66.9,Put,50,2023-07-21,31,0.1,0.11,0.11,0.1,1663,7274,-258,53.34%,"14:35 ET"
AMC,4.59,Put,3,2023-08-18,59,0.7,0.71,0.72,0.7,13963,146101,-255,235.45%,2023-06-20
TLRY,1.55,Call,5,2025-01-17,577,0.28,0.3,0.32,0.28,502,6953,-254,94.80%,"15:56 ET"
BABA,87.93,Put,90,2023-07-21,31,5.05,5.13,5.2,5.2,553,13355,-253,41.43%,2023-06-20
UPST,33.39,Put,30,2023-06-23,3,0.23,0.25,0.27,0.27,1881,747,-252,116.62%,"15:59 ET"
TSLA,274.45,Call,270,2023-09-15,87,34.25,34.4,34.55,34.2,1347,2542,-251,57.81%,"15:59 ET"
PBR,14.23,Call,10,2024-01-19,213,3.5,3.95,4.4,4.42,594,4777,-248,54.43%,2023-06-20
AMD,118.93,Call,128,2023-06-30,10,1.12,1.14,1.16,1.11,1059,5100,-247,51.08%,"15:56 ET"
BABA,87.93,Call,150,2024-01-19,213,1.35,1.41,1.46,1.4,851,30099,-246,46.44%,2023-06-20
MSFT,338.05,Call,400,2023-08-18,59,1.13,1.16,1.19,1.2,560,2681,-244,26.77%,"15:54 ET"
TSLA,274.45,Call,300,2023-07-21,31,12.3,12.38,12.45,12.38,14376,23929,-243,67.52%,"15:59 ET"
AMZN,125.78,Call,145,2023-07-21,31,0.33,0.34,0.35,0.33,796,10660,-242,30.86%,"15:57 ET"
MULN,0.1605,Put,1,2023-06-23,3,0.83,0.85,0.86,0.83,540,887,-237,0.00%,"15:44 ET"
INTC,35,Call,33,2023-07-21,31,2.82,2.84,2.87,2.83,1035,41113,-236,40.73%,"15:59 ET"
NKLA,1.32,Call,2,2023-10-20,122,0.2,0.22,0.24,0.21,1915,18448,-236,126.50%,"15:43 ET"
PYPL,68.89,Call,75,2023-09-15,87,2.98,3.01,3.05,3,2956,12221,-235,37.32%,"15:59 ET"
NVDA,438.08,Call,450,2023-06-30,10,8.75,8.83,8.9,8.9,4866,3536,-235,47.18%,"15:59 ET"
SHOP,64.26,Put,65,2023-09-15,87,6.65,6.7,6.75,6.7,836,3420,-231,53.38%,2023-06-20
AI,43.19,Call,65,2023-06-30,10,0.3,0.32,0.35,0.4,751,943,-230,155.20%,2023-06-20
PLTR,15.79,Call,17,2024-06-21,367,3.9,3.97,4.05,4,2830,5488,-229,66.48%,2023-06-20
NIO,9.35,Call,9,2023-08-18,59,1.18,1.19,1.2,1.17,1000,9267,-227,65.89%,2023-06-20
INTC,35,Call,50,2024-01-19,213,0.7,0.72,0.73,0.72,1231,74995,-222,38.70%,"15:56 ET"
KO,61.26,Call,61,2023-06-23,3,0.46,0.48,0.49,0.48,1516,2308,-221,14.78%,2023-06-20
SBUX,101.27,Call,102,2023-06-23,3,0.45,0.46,0.48,0.47,2566,3559,-221,21.00%,"15:59 ET"
BIDU,143.52,Call,145,2023-06-23,3,2.08,2.15,2.21,2.05,711,893,-218,53.64%,"15:58 ET"
BABA,87.93,Call,120,2023-07-21,31,0.22,0.25,0.27,0.25,3706,12249,-214,58.49%,2023-06-20
SOFI,8.59,Call,14,2023-10-20,122,0.3,0.32,0.33,0.31,743,2469,-214,73.67%,"14:35 ET"
NVDA,438.08,Put,350,2023-07-21,31,1.1,1.16,1.21,1.12,1147,5909,-213,47.57%,"15:59 ET"
CHWY,38.34,Call,40,2024-01-19,213,5.7,5.8,5.9,6.05,704,7646,-211,51.51%,2023-06-20
AAPL,185.01,Put,170,2023-09-15,87,2.48,2.51,2.55,2.52,1453,22710,-209,24.29%,"15:59 ET"
TSLA,274.45,Call,200,2023-07-21,31,76.5,76.93,77.35,77,777,14399,-206,75.73%,"15:57 ET"
TWLO,67.14,Call,70,2023-07-21,31,2.92,2.99,3.05,3.15,893,9067,-206,52.06%,2023-06-20
NIO,9.35,Call,15,2023-08-18,59,0.14,0.15,0.15,0.15,1642,14130,-206,83.61%,2023-06-20
MARA,11.72,Call,9.5,2023-07-07,17,2.39,2.48,2.57,2.44,519,726,-205,100.52%,"15:58 ET"
ORCL,122.04,Call,125,2023-09-15,87,5.3,5.35,5.4,5.43,1295,4452,-203,25.90%,2023-06-20
NIO,9.35,Call,22.5,2024-01-19,213,0.2,0.22,0.23,0.22,1031,10494,-201,73.19%,2023-06-20
AFRM,16.05,Call,20,2023-06-30,10,0.11,0.12,0.13,0.13,677,2077,-200,100.25%,"15:44 ET"
UBER,42.17,Put,30,2024-06-21,367,1.73,1.75,1.77,1.75,606,7559,-199,45.80%,2023-06-20
COHR,55.31,Put,45,2023-07-21,31,0.4,0.45,0.5,0.5,783,2718,-197,60.56%,2023-06-20
JD,37.17,Call,40,2023-07-21,31,0.97,0.99,1,0.99,5180,11706,-196,46.24%,"15:58 ET"
INTC,35,Put,27.5,2024-01-19,213,1.02,1.04,1.06,1.06,707,30861,-195,40.00%,"15:33 ET"
NVDA,438.08,Put,360,2023-06-30,10,0.22,0.24,0.25,0.23,502,2599,-194,56.44%,"15:55 ET"
ADBE,485.86,Call,490,2023-06-23,3,4.9,5,5.1,5,3070,696,-194,38.47%,"15:59 ET"
AAPL,185.01,Put,165,2023-07-21,31,0.27,0.28,0.28,0.27,2637,37707,-193,24.81%,"15:59 ET"
BA,212.37,Call,250,2023-08-18,59,1.18,1.21,1.24,1.22,962,2629,-193,29.47%,2023-06-20
BHC,7.4,Call,8,2023-07-21,31,0.24,0.27,0.3,0.27,1147,11667,-193,56.38%,2023-06-20
DIS,89.75,Put,75,2024-01-19,213,2.06,2.08,2.09,2.07,1068,11890,-189,31.39%,2023-06-20
CVNA,23.52,Put,10,2023-07-21,31,0.12,0.14,0.15,0.1,1482,6411,-189,172.66%,2023-06-20
META,284.33,Put,230,2023-07-21,31,0.43,0.45,0.46,0.45,955,23437,-179,41.42%,"15:48 ET"
TSN,49.83,Call,55,2024-01-19,213,2,2.15,2.3,2.1,1435,949,-179,25.55%,2023-06-20
CRWD,152.08,Put,155,2023-06-23,3,4.05,4.13,4.2,4.15,613,753,-178,44.24%,"15:59 ET"
WYNN,106.17,Call,115,2023-07-21,31,1.13,1.17,1.22,1.21,555,4298,-177,32.00%,"15:58 ET"
BABA,87.93,Call,90,2023-06-30,10,1.68,1.71,1.73,1.74,9886,4822,-176,43.63%,2023-06-20
ORCL,122.04,Put,122,2023-06-23,3,1.19,1.22,1.25,1.22,3633,1050,-175,28.50%,2023-06-20
GDS,12.39,Call,15,2023-07-21,31,0.2,0.25,0.3,0.22,621,287,-175,65.01%,"10:38 ET"
META,284.33,Call,270,2023-06-23,3,14.8,14.95,15.1,15.24,514,2910,-174,44.26%,"15:52 ET"
SPCE,6.01,Call,20,2024-01-19,213,0.58,0.59,0.59,0.59,1169,8857,-174,130.83%,2023-06-20
ADBE,485.86,Call,500,2023-06-23,3,2.28,2.34,2.39,2.38,6659,2027,-174,41.16%,"15:59 ET"
U,40.01,Call,42.5,2023-06-23,3,0.42,0.44,0.45,0.44,572,581,-173,88.88%,2023-06-20
TSLA,274.45,Call,245,2023-06-30,10,31.45,31.75,32.05,31.77,589,1181,-173,64.41%,"15:59 ET"
AMAT,138.52,Put,100,2023-09-15,87,0.49,0.51,0.53,0.54,805,4832,-173,42.01%,"14:41 ET"
EOSE,3.26,Call,2.5,2024-01-19,213,1.4,1.48,1.55,1.5,2093,52713,-172,124.05%,"15:52 ET"
ORCL,122.04,Call,125,2023-07-21,31,1.98,2.01,2.05,1.98,3641,5478,-172,21.50%,2023-06-20
JD,37.17,Call,50,2024-01-19,213,1.98,2.01,2.04,2,865,4787,-171,47.77%,"15:26 ET"
NKLA,1.32,Call,1.5,2023-07-21,31,0.2,0.22,0.23,0.23,6239,6317,-170,191.64%,"15:55 ET"
SPCE,6.01,Call,23,2024-01-19,213,0.42,0.49,0.55,0.5,1770,2350,-168,132.97%,2023-06-20
CANO,1.42,Call,1.5,2023-07-21,31,0.14,0.16,0.18,0.18,1036,7397,-166,127.54%,2023-06-20
WFC,41.89,Put,40,2023-06-30,10,0.2,0.22,0.23,0.21,2629,4315,-162,31.20%,2023-06-20
SOFI,8.59,Call,11,2023-08-18,59,0.39,0.4,0.4,0.39,958,4962,-161,78.24%,"15:56 ET"
F,14.22,Call,14.35,2024-01-19,213,1.42,1.46,1.49,1.44,988,117683,-161,37.95%,2023-06-20
TSLA,274.45,Call,257.5,2023-06-30,10,21.5,21.65,21.8,21.6,1067,1747,-160,61.66%,"15:58 ET"
CVNA,23.52,Call,60,2025-01-17,577,5,5.4,5.8,5.47,1334,4471,-160,95.38%,2023-06-20
FDX,231.65,Put,210,2023-07-21,31,2.97,3.06,3.15,3.05,2721,7462,-159,41.58%,2023-06-20
MSFT,338.05,Call,350,2023-09-15,87,12,12.23,12.45,12.27,540,6028,-159,24.18%,"15:56 ET"
